player,player_id,position,team_name,player_game_count,base_targets,behind_los_avg_depth_of_target,behind_los_avoided_tackles,behind_los_caught_percent,behind_los_contested_catch_rate,behind_los_contested_receptions,behind_los_contested_targets,behind_los_drop_rate,behind_los_drops,behind_los_first_downs,behind_los_fumbles,behind_los_grades_hands_drop,behind_los_grades_pass_route,behind_los_interceptions,behind_los_longest,behind_los_pass_block_rate,behind_los_pass_blocks,behind_los_pass_plays,behind_los_receptions,behind_los_route_rate,behind_los_routes,behind_los_targeted_qb_rating,behind_los_targets,behind_los_targets_percent,behind_los_touchdowns,behind_los_yards,behind_los_yards_after_catch,behind_los_yards_after_catch_per_reception,behind_los_yards_per_reception,behind_los_yprr,center_behind_los_avg_depth_of_target,center_behind_los_avoided_tackles,center_behind_los_caught_percent,center_behind_los_contested_catch_rate,center_behind_los_contested_receptions,center_behind_los_contested_targets,center_behind_los_drop_rate,center_behind_los_drops,center_behind_los_first_downs,center_behind_los_fumbles,center_behind_los_grades_hands_drop,center_behind_los_grades_pass_route,center_behind_los_interceptions,center_behind_los_longest,center_behind_los_pass_block_rate,center_behind_los_pass_blocks,center_behind_los_pass_plays,center_behind_los_receptions,center_behind_los_route_rate,center_behind_los_routes,center_behind_los_targeted_qb_rating,center_behind_los_targets,center_behind_los_targets_percent,center_behind_los_touchdowns,center_behind_los_yards,center_behind_los_yards_after_catch,center_behind_los_yards_after_catch_per_reception,center_behind_los_yards_per_reception,center_behind_los_yprr,center_deep_avg_depth_of_target,center_deep_avoided_tackles,center_deep_caught_percent,center_deep_contested_catch_rate,center_deep_contested_receptions,center_deep_contested_targets,center_deep_drop_rate,center_deep_drops,center_deep_first_downs,center_deep_fumbles,center_deep_grades_hands_drop,center_deep_grades_pass_route,center_deep_interceptions,center_deep_longest,center_deep_pass_block_rate,center_deep_pass_blocks,center_deep_pass_plays,center_deep_receptions,center_deep_route_rate,center_deep_routes,center_deep_targeted_qb_rating,center_deep_targets,center_deep_targets_percent,center_deep_touchdowns,center_deep_yards,center_deep_yards_after_catch,center_deep_yards_after_catch_per_reception,center_deep_yards_per_reception,center_deep_yprr,center_medium_avg_depth_of_target,center_medium_avoided_tackles,center_medium_caught_percent,center_medium_contested_catch_rate,center_medium_contested_receptions,center_medium_contested_targets,center_medium_drop_rate,center_medium_drops,center_medium_first_downs,center_medium_fumbles,center_medium_grades_hands_drop,center_medium_grades_pass_route,center_medium_interceptions,center_medium_longest,center_medium_pass_block_rate,center_medium_pass_blocks,center_medium_pass_plays,center_medium_receptions,center_medium_route_rate,center_medium_routes,center_medium_targeted_qb_rating,center_medium_targets,center_medium_targets_percent,center_medium_touchdowns,center_medium_yards,center_medium_yards_after_catch,center_medium_yards_after_catch_per_reception,center_medium_yards_per_reception,center_medium_yprr,center_short_avg_depth_of_target,center_short_avoided_tackles,center_short_caught_percent,center_short_contested_catch_rate,center_short_contested_receptions,center_short_contested_targets,center_short_drop_rate,center_short_drops,center_short_first_downs,center_short_fumbles,center_short_grades_hands_drop,center_short_grades_pass_route,center_short_interceptions,center_short_longest,center_short_pass_block_rate,center_short_pass_blocks,center_short_pass_plays,center_short_receptions,center_short_route_rate,center_short_routes,center_short_targeted_qb_rating,center_short_targets,center_short_targets_percent,center_short_touchdowns,center_short_yards,center_short_yards_after_catch,center_short_yards_after_catch_per_reception,center_short_yards_per_reception,center_short_yprr,declined_penalties,deep_avg_depth_of_target,deep_avoided_tackles,deep_caught_percent,deep_contested_catch_rate,deep_contested_receptions,deep_contested_targets,deep_drop_rate,deep_drops,deep_first_downs,deep_fumbles,deep_grades_hands_drop,deep_grades_pass_route,deep_interceptions,deep_longest,deep_pass_block_rate,deep_pass_blocks,deep_pass_plays,deep_receptions,deep_route_rate,deep_routes,deep_targeted_qb_rating,deep_targets,deep_targets_percent,deep_touchdowns,deep_yards,deep_yards_after_catch,deep_yards_after_catch_per_reception,deep_yards_per_reception,deep_yprr,franchise_id,left_behind_los_avg_depth_of_target,left_behind_los_avoided_tackles,left_behind_los_caught_percent,left_behind_los_contested_catch_rate,left_behind_los_contested_receptions,left_behind_los_contested_targets,left_behind_los_drop_rate,left_behind_los_drops,left_behind_los_first_downs,left_behind_los_fumbles,left_behind_los_grades_hands_drop,left_behind_los_grades_pass_route,left_behind_los_interceptions,left_behind_los_longest,left_behind_los_pass_block_rate,left_behind_los_pass_blocks,left_behind_los_pass_plays,left_behind_los_receptions,left_behind_los_route_rate,left_behind_los_routes,left_behind_los_targeted_qb_rating,left_behind_los_targets,left_behind_los_targets_percent,left_behind_los_touchdowns,left_behind_los_yards,left_behind_los_yards_after_catch,left_behind_los_yards_after_catch_per_reception,left_behind_los_yards_per_reception,left_behind_los_yprr,left_deep_avg_depth_of_target,left_deep_avoided_tackles,left_deep_caught_percent,left_deep_contested_catch_rate,left_deep_contested_receptions,left_deep_contested_targets,left_deep_drop_rate,left_deep_drops,left_deep_first_downs,left_deep_fumbles,left_deep_grades_hands_drop,left_deep_grades_pass_route,left_deep_interceptions,left_deep_longest,left_deep_pass_block_rate,left_deep_pass_blocks,left_deep_pass_plays,left_deep_receptions,left_deep_route_rate,left_deep_routes,left_deep_targeted_qb_rating,left_deep_targets,left_deep_targets_percent,left_deep_touchdowns,left_deep_yards,left_deep_yards_after_catch,left_deep_yards_after_catch_per_reception,left_deep_yards_per_reception,left_deep_yprr,left_medium_avg_depth_of_target,left_medium_avoided_tackles,left_medium_caught_percent,left_medium_contested_catch_rate,left_medium_contested_receptions,left_medium_contested_targets,left_medium_drop_rate,left_medium_drops,left_medium_first_downs,left_medium_fumbles,left_medium_grades_hands_drop,left_medium_grades_pass_route,left_medium_interceptions,left_medium_longest,left_medium_pass_block_rate,left_medium_pass_blocks,left_medium_pass_plays,left_medium_receptions,left_medium_route_rate,left_medium_routes,left_medium_targeted_qb_rating,left_medium_targets,left_medium_targets_percent,left_medium_touchdowns,left_medium_yards,left_medium_yards_after_catch,left_medium_yards_after_catch_per_reception,left_medium_yards_per_reception,left_medium_yprr,left_short_avg_depth_of_target,left_short_avoided_tackles,left_short_caught_percent,left_short_contested_catch_rate,left_short_contested_receptions,left_short_contested_targets,left_short_drop_rate,left_short_drops,left_short_first_downs,left_short_fumbles,left_short_grades_hands_drop,left_short_grades_pass_route,left_short_interceptions,left_short_longest,left_short_pass_block_rate,left_short_pass_blocks,left_short_pass_plays,left_short_receptions,left_short_route_rate,left_short_routes,left_short_targeted_qb_rating,left_short_targets,left_short_targets_percent,left_short_touchdowns,left_short_yards,left_short_yards_after_catch,left_short_yards_after_catch_per_reception,left_short_yards_per_reception,left_short_yprr,medium_avg_depth_of_target,medium_avoided_tackles,medium_caught_percent,medium_contested_catch_rate,medium_contested_receptions,medium_contested_targets,medium_drop_rate,medium_drops,medium_first_downs,medium_fumbles,medium_grades_hands_drop,medium_grades_pass_route,medium_interceptions,medium_longest,medium_pass_block_rate,medium_pass_blocks,medium_pass_plays,medium_receptions,medium_route_rate,medium_routes,medium_targeted_qb_rating,medium_targets,medium_targets_percent,medium_touchdowns,medium_yards,medium_yards_after_catch,medium_yards_after_catch_per_reception,medium_yards_per_reception,medium_yprr,penalties,right_behind_los_avg_depth_of_target,right_behind_los_avoided_tackles,right_behind_los_caught_percent,right_behind_los_contested_catch_rate,right_behind_los_contested_receptions,right_behind_los_contested_targets,right_behind_los_drop_rate,right_behind_los_drops,right_behind_los_first_downs,right_behind_los_fumbles,right_behind_los_grades_hands_drop,right_behind_los_grades_pass_route,right_behind_los_interceptions,right_behind_los_longest,right_behind_los_pass_block_rate,right_behind_los_pass_blocks,right_behind_los_pass_plays,right_behind_los_receptions,right_behind_los_route_rate,right_behind_los_routes,right_behind_los_targeted_qb_rating,right_behind_los_targets,right_behind_los_targets_percent,right_behind_los_touchdowns,right_behind_los_yards,right_behind_los_yards_after_catch,right_behind_los_yards_after_catch_per_reception,right_behind_los_yards_per_reception,right_behind_los_yprr,right_deep_avg_depth_of_target,right_deep_avoided_tackles,right_deep_caught_percent,right_deep_contested_catch_rate,right_deep_contested_receptions,right_deep_contested_targets,right_deep_drop_rate,right_deep_drops,right_deep_first_downs,right_deep_fumbles,right_deep_grades_hands_drop,right_deep_grades_pass_route,right_deep_interceptions,right_deep_longest,right_deep_pass_block_rate,right_deep_pass_blocks,right_deep_pass_plays,right_deep_receptions,right_deep_route_rate,right_deep_routes,right_deep_targeted_qb_rating,right_deep_targets,right_deep_targets_percent,right_deep_touchdowns,right_deep_yards,right_deep_yards_after_catch,right_deep_yards_after_catch_per_reception,right_deep_yards_per_reception,right_deep_yprr,right_medium_avg_depth_of_target,right_medium_avoided_tackles,right_medium_caught_percent,right_medium_contested_catch_rate,right_medium_contested_receptions,right_medium_contested_targets,right_medium_drop_rate,right_medium_drops,right_medium_first_downs,right_medium_fumbles,right_medium_grades_hands_drop,right_medium_grades_pass_route,right_medium_interceptions,right_medium_longest,right_medium_pass_block_rate,right_medium_pass_blocks,right_medium_pass_plays,right_medium_receptions,right_medium_route_rate,right_medium_routes,right_medium_targeted_qb_rating,right_medium_targets,right_medium_targets_percent,right_medium_touchdowns,right_medium_yards,right_medium_yards_after_catch,right_medium_yards_after_catch_per_reception,right_medium_yards_per_reception,right_medium_yprr,right_short_avg_depth_of_target,right_short_avoided_tackles,right_short_caught_percent,right_short_contested_catch_rate,right_short_contested_receptions,right_short_contested_targets,right_short_drop_rate,right_short_drops,right_short_first_downs,right_short_fumbles,right_short_grades_hands_drop,right_short_grades_pass_route,right_short_interceptions,right_short_longest,right_short_pass_block_rate,right_short_pass_blocks,right_short_pass_plays,right_short_receptions,right_short_route_rate,right_short_routes,right_short_targeted_qb_rating,right_short_targets,right_short_targets_percent,right_short_touchdowns,right_short_yards,right_short_yards_after_catch,right_short_yards_after_catch_per_reception,right_short_yards_per_reception,right_short_yprr,short_avg_depth_of_target,short_avoided_tackles,short_caught_percent,short_contested_catch_rate,short_contested_receptions,short_contested_targets,short_drop_rate,short_drops,short_first_downs,short_fumbles,short_grades_hands_drop,short_grades_pass_route,short_interceptions,short_longest,short_pass_block_rate,short_pass_blocks,short_pass_plays,short_receptions,short_route_rate,short_routes,short_targeted_qb_rating,short_targets,short_targets_percent,short_touchdowns,short_yards,short_yards_after_catch,short_yards_after_catch_per_reception,short_yards_per_reception,short_yprr
Nick Nash,98679,WR,S JOSE ST,12,171,-3.0,3,83.3,,0,0,0.0,0,1,0,76.3,73.2,0,17,0.0,0,6,5,100.0,6,80.6,6,3.5,0,20,35,7.0,4.0,3.33,-3.0,3,83.3,,0,0,0.0,0,1,0,76.3,73.2,0,17,0.0,0,17,5,100.0,17,80.6,6,35.3,0,20,35,7.0,4.0,1.18,30.6,0,50.0,66.7,4,6,18.2,2,8,1,44.3,93.0,1,45,0.0,0,39,9,92.3,36,112.3,18,50.0,7,230,15,1.7,25.6,6.39,14.5,2,68.2,50.0,3,6,6.3,1,15,0,69.9,94.5,0,26,0.0,0,62,15,95.2,59,123.1,22,37.3,1,259,37,2.5,17.3,4.39,4.8,15,74.5,57.1,4,7,2.8,1,23,1,82.7,92.9,0,40,0.0,0,120,35,97.5,117,103.5,47,40.2,1,364,196,5.6,10.4,3.11,0,29.6,1,36.2,50.0,7,14,10.5,2,16,1,61.3,94.9,3,45,0.0,0,54,17,87.0,47,87.7,47,27.5,10,479,51,3.0,28.2,10.19,285,,0,,,0,0,,0,0,0,,,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,29.5,1,30.8,33.3,1,3,0.0,0,4,0,74.9,89.7,2,35,0.0,0,34,4,85.3,29,63.0,13,44.8,2,110,12,3.0,27.5,3.79,12.5,0,30.0,50.0,2,4,25.0,1,2,0,39.5,70.6,1,10,0.0,0,27,3,88.9,24,39.6,10,41.7,2,25,0,0.0,8.3,1.04,4.9,2,72.7,40.0,2,5,5.9,1,8,0,71.9,87.1,0,20,0.0,0,57,16,93.0,53,114.6,22,41.5,2,114,44,2.8,7.1,2.15,14.0,2,52.8,50.0,5,10,9.5,2,18,0,62.5,93.1,1,26,0.0,0,39,19,92.3,36,96.5,36,21.1,3,296,39,2.1,15.6,8.22,0,,0,,,0,0,,0,0,0,,,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,28.5,0,25.0,40.0,2,5,0.0,0,4,0,76.3,86.5,0,43,0.0,0,57,4,84.2,48,84.1,16,33.3,1,139,24,6.0,34.8,2.9,15.3,0,25.0,,0,0,0.0,0,1,0,66.7,67.6,0,12,0.0,0,18,1,88.9,16,39.6,4,25.0,0,12,2,2.0,12.0,0.75,4.9,7,92.3,50.0,1,2,0.0,0,5,0,82.7,90.1,0,17,0.0,0,48,12,95.8,46,101.6,13,28.3,0,109,49,4.1,9.1,2.37,4.8,24,76.8,50.0,7,14,3.1,2,36,1,86.3,94.9,0,40,0.0,0,86,63,95.3,82,108.1,82,48.0,3,587,289,4.6,9.3,7.16
Harold Fannin Jr.,163104,TE,BOWL GREEN,13,150,-2.3,15,97.0,,0,0,3.0,1,13,0,81.4,94.8,0,63,0.0,0,33,32,100.0,33,108.2,33,22.0,1,249,323,10.1,7.8,7.55,-2.3,14,96.7,,0,0,3.3,1,13,0,80.0,95.3,0,63,0.0,0,56,29,100.0,56,111.5,30,53.6,1,243,310,10.7,8.4,4.34,26.1,0,37.5,,0,0,0.0,0,3,1,73.1,92.1,2,35,0.0,0,20,3,85.0,17,43.2,8,47.1,0,95,27,9.0,31.7,5.59,13.4,3,72.7,80.0,4,5,0.0,0,15,0,84.2,99.9,1,37,3.9,2,51,16,94.1,48,126.1,22,45.8,2,349,137,8.6,21.8,7.27,4.0,12,79.6,45.5,5,11,4.9,2,23,0,77.6,95.9,0,32,0.0,0,109,39,95.4,104,112.2,49,47.1,2,375,226,5.8,9.6,3.61,0,25.1,4,52.9,33.3,1,3,0.0,0,9,1,80.1,99.9,2,65,0.0,0,17,9,100.0,17,98.3,17,11.3,3,333,121,13.4,37.0,19.59,122,-3.0,1,100.0,,0,0,0.0,0,0,0,66.7,60.7,0,4,0.0,0,7,1,85.7,6,83.3,1,16.7,0,4,7,7.0,4.0,0.67,27.3,0,50.0,0.0,0,1,0.0,0,2,0,70.7,91.9,0,43,7.7,1,13,2,76.9,10,135.4,4,40.0,1,61,6,3.0,30.5,6.1,15.6,0,71.4,,0,0,0.0,0,5,0,76.3,95.8,0,33,0.0,0,19,5,100.0,19,113.7,7,36.8,0,102,22,4.4,20.4,5.37,3.6,0,71.4,0.0,0,1,16.7,1,1,0,49.8,69.7,0,14,0.0,0,24,5,100.0,24,86.0,7,29.2,0,41,20,4.0,8.2,1.71,14.0,3,70.3,85.7,6,7,0.0,0,24,0,88.0,99.9,1,37,0.0,0,37,26,100.0,37,128.5,37,24.7,3,519,167,6.4,20.0,14.03,0,-2.0,0,100.0,,0,0,0.0,0,0,0,70.7,62.3,0,3,0.0,0,13,2,84.6,11,79.2,2,18.2,0,2,6,3.0,1.0,0.18,21.8,4,80.0,50.0,1,2,0.0,0,4,0,74.9,99.9,0,65,11.8,2,17,4,82.4,14,158.3,5,35.7,2,177,88,22.0,44.3,12.64,14.4,0,62.5,100.0,2,2,0.0,0,4,0,76.3,93.3,0,22,9.1,1,11,5,90.9,10,129.2,8,80.0,1,68,8,1.6,13.6,6.8,4.4,0,85.7,,0,0,0.0,0,4,0,77.5,88.1,0,11,0.0,0,30,6,96.7,29,128.9,7,24.1,1,38,16,2.7,6.3,1.31,4.0,12,79.4,41.7,5,12,5.7,3,28,0,76.3,96.0,0,32,0.0,0,64,50,98.4,63,112.6,63,42.0,3,454,262,5.2,9.1,7.21
Tai Felton,144886,WR,MARYLAND,12,143,-2.0,8,100.0,100.0,1,1,0.0,0,7,0,88.3,79.7,0,12,0.0,0,27,26,96.3,26,83.7,26,18.2,0,106,158,6.1,4.1,4.08,-2.1,8,100.0,,0,0,0.0,0,7,0,87.4,81.0,0,12,0.0,0,75,23,98.7,74,83.7,23,31.1,0,94,142,6.2,4.1,1.27,24.6,1,50.0,0.0,0,1,0.0,0,4,0,74.9,93.5,0,39,0.0,0,22,4,81.8,18,135.4,8,44.4,2,103,23,5.8,25.8,5.72,13.6,1,57.1,50.0,1,2,0.0,0,8,0,79.3,93.8,1,34,0.0,0,56,8,98.2,55,89.9,14,25.5,1,155,48,6.0,19.4,2.82,4.3,6,72.2,50.0,2,4,10.3,3,15,0,60.7,87.3,1,21,0.8,1,119,26,96.6,115,86.7,36,31.3,1,231,138,5.3,8.9,2.01,0,27.9,1,28.6,16.7,1,6,27.3,3,8,0,27.8,88.3,1,61,0.0,0,38,8,73.7,28,83.6,28,19.6,3,240,63,7.9,30.0,8.57,215,-1.0,0,100.0,,0,0,0.0,0,0,0,66.7,60.7,0,5,0.0,0,6,1,100.0,6,87.5,1,16.7,0,5,6,6.0,5.0,0.83,28.0,0,25.0,0.0,0,2,33.3,1,2,0,32.3,69.4,1,26,0.0,0,25,2,76.0,19,48.4,8,42.1,1,41,4,2.0,20.5,2.16,14.8,1,60.0,66.7,2,3,0.0,0,6,0,77.5,93.3,0,23,0.0,0,18,6,94.4,17,125.4,10,58.8,3,81,5,0.8,13.5,4.76,5.4,4,81.3,0.0,0,1,7.1,1,6,0,68.7,85.7,0,17,2.3,1,43,13,93.0,40,99.2,16,40.0,0,125,57,4.4,9.6,3.13,13.9,2,53.6,50.0,3,6,6.3,1,15,0,69.9,95.1,1,34,0.0,0,29,15,96.6,28,109.8,28,19.6,4,258,60,4.0,17.2,9.21,0,-1.5,0,100.0,100.0,1,1,0.0,0,0,0,70.7,61.4,0,4,0.0,0,2,2,100.0,2,81.3,2,100.0,0,7,10,5.0,3.5,3.5,29.9,0,16.7,33.3,1,3,50.0,2,2,0,17.0,66.4,0,61,0.0,0,27,2,85.2,23,60.4,12,52.2,0,96,36,18.0,48.0,4.17,13.0,0,25.0,0.0,0,1,50.0,1,1,0,24.5,57.3,0,15,0.0,0,13,1,76.9,10,42.7,4,40.0,0,15,0,0.0,15.0,1.5,5.7,5,88.9,,0,0,0.0,0,6,0,79.3,94.3,0,75,0.0,0,22,8,95.5,21,155.8,9,42.9,1,166,121,15.1,20.8,7.9,4.8,15,77.0,40.0,2,5,7.8,4,27,0,69.3,93.3,1,75,0.0,0,62,47,98.4,61,106.0,61,42.7,2,522,316,6.7,11.1,8.56
Tyler Warren,129798,TE,PENN STATE,16,135,-2.3,7,93.3,,0,0,0.0,0,12,0,88.6,95.7,1,38,0.0,0,30,28,100.0,30,85.3,30,22.2,0,234,299,10.7,8.4,7.8,-2.3,6,92.9,,0,0,0.0,0,12,0,88.0,95.5,1,38,1.8,1,55,26,92.7,51,85.0,28,54.9,0,223,283,10.9,8.6,4.37,26.7,0,100.0,100.0,3,3,0.0,0,3,0,73.1,96.0,0,32,20.8,5,24,3,66.7,16,158.3,3,18.8,2,73,6,2.0,24.3,4.56,12.9,1,65.0,0.0,0,3,13.3,2,12,1,53.9,93.0,0,28,1.7,1,60,13,96.7,58,141.3,20,34.5,2,248,87,6.7,19.1,4.28,3.7,6,81.8,66.7,6,9,0.0,0,14,0,89.5,96.0,0,30,1.0,1,97,27,93.8,91,105.3,33,36.3,1,226,136,5.0,8.4,2.48,0,26.1,0,55.6,83.3,5,6,16.7,1,5,0,49.8,93.8,0,32,0.0,0,10,5,90.0,9,140.0,9,6.7,3,115,13,2.6,23.0,12.78,266,-2.0,0,100.0,,0,0,0.0,0,0,0,66.7,74.5,0,5,0.0,0,15,1,100.0,15,87.5,1,6.7,0,5,7,7.0,5.0,0.33,26.7,0,0.0,0.0,0,1,100.0,1,0,0,16.4,39.8,0,0,14.3,2,14,0,78.6,11,39.6,3,27.3,0,0,0,,,0.0,14.8,0,76.9,100.0,2,2,0.0,0,10,0,80.9,98.6,0,34,3.1,1,32,10,90.6,29,143.9,13,44.8,1,199,52,5.2,19.9,6.86,3.8,3,76.5,0.0,0,1,0.0,0,8,0,82.7,93.9,0,21,0.0,0,36,13,100.0,36,93.0,17,47.2,0,111,69,5.3,8.5,3.08,14.0,1,65.0,40.0,2,5,7.1,2,25,1,69.4,98.7,0,34,0.0,0,41,26,97.6,40,140.4,40,29.6,4,488,141,5.4,18.8,12.2,0,-3.0,1,100.0,,0,0,0.0,0,0,0,66.7,61.0,0,6,0.0,0,5,1,80.0,4,91.7,1,25.0,0,6,9,9.0,6.0,1.5,25.0,0,66.7,100.0,2,2,0.0,0,2,0,70.7,90.3,0,31,0.0,0,11,2,90.9,10,149.3,3,30.0,1,42,7,3.5,21.0,4.2,15.6,0,42.9,,0,0,0.0,0,3,0,73.1,85.7,0,19,4.3,1,23,3,91.3,21,101.8,7,33.3,1,41,2,0.7,13.7,1.95,4.0,2,83.3,,0,0,0.0,0,3,0,76.3,88.6,0,20,10.0,3,30,5,80.0,24,105.6,6,25.0,0,56,35,7.0,11.2,2.33,3.8,11,80.4,60.0,6,10,0.0,0,25,0,92.0,97.9,0,30,1.7,1,60,45,91.7,55,101.9,56,41.5,1,393,240,5.3,8.7,7.15
Brennan Presley,122982,WR,OKLA STATE,12,131,-2.7,13,93.5,100.0,1,1,3.3,1,8,0,80.0,82.0,0,33,0.0,0,31,29,100.0,31,122.2,31,23.7,3,173,250,8.6,6.0,5.58,-3.2,12,90.5,100.0,1,1,5.0,1,4,0,73.6,76.7,0,33,0.0,0,45,19,97.8,44,106.0,21,47.7,1,118,179,9.4,6.2,2.68,25.8,0,25.0,100.0,1,1,0.0,0,1,0,66.7,77.7,0,25,0.0,0,15,1,100.0,15,53.1,4,26.7,0,25,1,1.0,25.0,1.67,13.7,1,46.2,80.0,4,5,0.0,0,6,0,77.5,90.4,3,28,0.0,0,57,6,98.2,56,54.8,13,23.2,1,88,16,2.7,14.7,1.57,3.7,6,77.3,50.0,3,6,2.9,1,16,1,82.8,89.6,1,21,0.0,0,98,34,94.9,93,89.7,44,47.3,1,265,138,4.1,7.8,2.85,0,25.7,0,22.2,50.0,1,2,0.0,0,2,0,70.7,82.7,0,36,0.0,0,10,2,90.0,9,55.3,9,6.9,0,61,9,4.5,30.5,6.78,262,-1.7,0,100.0,,0,0,0.0,0,2,0,78.5,73.9,0,15,0.0,0,13,7,100.0,13,95.2,7,53.8,0,48,60,8.6,6.9,3.69,23.3,0,33.3,0.0,0,1,0.0,0,1,0,66.7,79.7,0,36,0.0,0,15,1,93.3,14,79.9,3,21.4,0,36,8,8.0,36.0,2.57,15.3,0,42.9,50.0,1,2,25.0,1,3,0,45.9,77.7,0,26,0.0,0,18,3,83.3,15,72.9,7,46.7,0,59,9,3.0,19.7,3.93,4.2,0,69.2,50.0,1,2,0.0,0,4,0,80.1,78.1,0,11,0.0,0,25,9,92.0,23,106.3,13,56.5,1,65,36,4.0,7.2,2.83,14.4,1,40.0,71.4,5,7,9.1,1,10,0,67.8,90.9,4,28,0.0,0,30,10,83.3,25,36.3,25,19.1,1,163,29,2.9,16.3,6.52,0,-1.3,1,100.0,,0,0,0.0,0,2,0,73.1,79.6,0,6,0.0,0,8,3,100.0,8,118.8,3,37.5,2,7,11,3.7,2.3,0.88,29.0,0,0.0,,0,0,,0,0,0,,57.8,0,0,0.0,0,28,0,78.6,22,39.6,2,9.1,0,0,0,,,0.0,15.2,0,20.0,,0,0,0.0,0,1,0,73.1,76.8,1,16,0.0,0,24,1,91.7,22,0.8,5,22.7,0,16,4,4.0,16.0,0.73,4.1,0,55.6,33.3,1,3,0.0,0,2,0,78.5,76.7,0,12,0.0,0,36,5,80.6,29,101.6,9,31.0,1,35,16,3.2,7.0,1.21,3.9,6,72.7,45.5,5,11,2.0,1,22,1,88.0,90.6,1,21,0.0,0,72,48,91.7,66,94.6,66,50.4,3,365,190,4.0,7.6,5.53
Tetairoa McMillan,158735,WR,ARIZONA,12,130,-2.6,4,71.4,0.0,0,1,0.0,0,0,0,76.3,60.8,0,3,0.0,0,7,5,100.0,7,74.1,7,5.4,0,2,17,3.4,0.4,0.29,-3.0,3,100.0,,0,0,0.0,0,0,0,74.9,61.7,0,3,0.0,0,61,4,96.7,59,79.2,4,6.8,0,-1,11,2.8,-0.3,-0.02,37.5,0,62.5,66.7,2,3,0.0,0,5,0,76.3,98.5,0,78,0.0,0,18,5,94.4,17,145.8,8,47.1,3,233,61,12.2,46.6,13.71,13.5,8,63.6,75.0,3,4,6.7,1,14,0,68.7,96.0,0,35,0.0,0,41,14,90.2,37,107.2,22,59.5,0,280,95,6.8,20.0,7.57,5.2,14,88.2,66.7,4,6,6.3,2,15,1,72.2,93.3,0,40,0.0,0,77,30,97.4,75,118.4,34,45.3,1,342,183,6.1,11.4,4.56,0,32.0,0,38.7,45.5,5,11,7.7,1,13,0,66.1,97.2,2,78,0.0,0,33,12,93.9,31,99.1,31,23.8,5,472,101,8.4,39.3,15.23,109,-2.0,1,33.3,0.0,0,1,0.0,0,0,0,66.7,59.0,0,3,0.0,0,19,1,100.0,19,42.4,3,15.8,0,3,6,6.0,3.0,0.16,28.6,0,40.0,50.0,2,4,0.0,0,5,0,74.9,94.0,1,32,0.0,0,19,4,100.0,19,75.0,10,52.6,1,110,4,1.0,27.5,5.79,13.6,2,55.6,66.7,2,3,0.0,0,5,0,76.3,91.0,1,18,0.0,0,18,5,100.0,18,80.1,9,50.0,1,74,10,2.0,14.8,4.11,5.9,0,66.7,100.0,2,2,20.0,2,4,0,44.3,73.4,0,11,0.0,0,33,8,97.0,32,80.9,12,37.5,0,67,13,1.6,8.4,2.09,13.6,10,56.8,66.7,6,9,8.7,2,21,0,64.7,97.1,2,35,0.0,0,41,21,90.2,37,86.4,37,28.5,2,369,104,5.0,17.6,9.97,0,,0,,,0,0,,0,0,0,,,0,0,0.0,0,10,0,100.0,10,0.0,0,0.0,0,0,0,,,0.0,31.2,0,23.1,25.0,1,4,25.0,1,3,0,39.5,72.2,1,69,0.0,0,26,3,92.3,24,62.0,13,54.2,1,129,36,12.0,43.0,5.38,13.7,0,33.3,50.0,1,2,33.3,1,2,0,31.6,79.3,1,13,0.0,0,20,2,75.0,15,42.4,6,40.0,1,15,-1,-0.5,7.5,1.0,6.3,1,88.9,100.0,1,1,0.0,0,2,0,80.1,76.1,0,13,0.0,0,36,8,91.7,33,96.3,9,27.3,0,64,12,1.5,8.0,1.94,5.5,15,83.6,77.8,7,9,8.0,4,21,1,69.3,92.5,0,40,0.0,0,57,46,96.5,55,108.6,55,42.3,1,473,208,4.5,10.3,8.6
