player_name,position,school,prev_rank,curr_rank,rank_delta_prev_minus_curr,prev_grade,curr_grade,grade_delta,athletic_delta,production_delta,prior_delta,guardrail_relief_delta,top_driver
Tim Keenan III,DT,Alabama Crimson Tide,318,201,117,73.85,80.64,6.79,0.0,0.0,0.0,-1.34,guardrail_relief (down 1.34)
Rayshaun Benny,DT,Michigan Wolverines,414,297,117,70.9,77.14,6.24,0.0,0.0,0.0,-2.72,guardrail_relief (down 2.72)
TJ Hall,CB,Iowa Hawkeyes,445,329,116,68.05,76.15,8.1,0.0,0.0,0.0,0.0,athletic (up 0.00)
Joe Royer,TE,Cincinnati Bearcats,348,233,115,73.03,79.59,6.56,0.0,0.0,0.0,-4.1,guardrail_relief (down 4.10)
Miles Kitselman,TE,Tennessee Volunteers,380,265,115,72.07,78.09,6.02,0.0,0.0,0.0,-0.86,guardrail_relief (down 0.86)
Iapani Laloulu,IOL,Oregon,226,112,114,76.05,87.17,11.12,0.0,0.0,0.0,0.0,athletic (up 0.00)
Tanner Miller,IOL,Michigan,296,184,112,74.42,81.92,7.5,0.0,0.0,0.0,0.0,athletic (up 0.00)
Bear Alexander,DT,Oregon,202,91,111,76.59,88.59,12.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Red Murdock,LB,Buffalo,225,117,108,75.7,86.59,10.89,0.0,0.0,0.0,0.0,athletic (up 0.00)
Josh Cameron,WR,Baylor Bears,437,331,106,69.28,76.17,6.89,0.0,0.0,0.0,-1.57,guardrail_relief (down 1.57)
Suntarine Perkins,LB,Ole Miss,216,111,105,75.91,86.96,11.05,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jacob Rodriguez,LB,Texas Tech Red Raiders,175,73,102,76.84,89.19,12.35,0.0,0.0,0.0,-0.14,guardrail_relief (down 0.14)
Keith Abney II,CB,Arizona State Sun Devils,217,116,101,76.23,86.81,10.58,0.0,0.0,0.0,-1.92,guardrail_relief (down 1.92)
Jermod McCoy,CB,Tennessee,262,163,99,75.66,83.85,8.19,0.0,0.0,0.0,0.0,athletic (up 0.00)
Clev Lubin,EDGE,Louisville,223,125,98,75.68,85.98,10.3,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jamel Johnson,S,TCU,224,126,98,75.78,85.91,10.13,0.0,0.0,0.0,0.0,athletic (up 0.00)
Charles Demmings,CB,Stephen F. Austin,129,33,96,78.12,91.99,13.87,0.0,0.0,0.0,0.0,athletic (up 0.00)
Hero Kanu,DT,Texas,204,108,96,76.26,87.05,10.79,0.0,0.0,0.0,0.0,athletic (up 0.00)
Deontae Lawson,LB,Alabama,149,54,95,77.28,89.76,12.48,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jadarian Price,RB,Notre Dame Fighting Irish,191,96,95,76.77,87.97,11.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dametrious Crownover,OT,Texas A&M Aggies,423,328,95,70.28,76.27,5.99,0.0,0.0,0.0,-2.66,guardrail_relief (down 2.66)
Anthony Lucas,EDGE,USC Trojans,195,101,94,76.56,87.52,10.96,0.0,0.0,0.0,-1.8,guardrail_relief (down 1.80)
Keagen Trost,OT,Missouri,189,97,92,76.82,88.17,11.35,0.0,0.0,0.0,0.0,athletic (up 0.00)
Kade Pieper,IOL,Iowa,174,86,88,77.18,88.71,11.53,0.0,0.0,0.0,0.0,athletic (up 0.00)
Sam Hecht,IOL,Kansas State Wildcats,221,133,88,75.87,85.5,9.63,0.0,0.0,0.0,-1.6,guardrail_relief (down 1.60)
Kage Casey,OT,Boise State,367,280,87,72.42,77.77,5.35,0.0,0.0,0.0,-4.94,guardrail_relief (down 4.94)
Julian Neal,CB,Arkansas Razorbacks,294,210,84,74.37,80.17,5.8,0.0,0.0,0.0,-4.74,guardrail_relief (down 4.74)
Nate Boerkircher,TE,Texas A&M Aggies,355,271,84,72.75,78.09,5.34,0.0,0.0,0.0,-0.8,guardrail_relief (down 0.80)
Domonique Orange,DT,Iowa State Cyclones,119,39,80,78.03,91.19,13.16,0.0,0.0,0.0,0.0,athletic (up 0.00)
Derek Robertson,QB,Monmouth,421,341,80,72.23,76.54,4.31,0.0,0.0,0.0,-9.84,guardrail_relief (down 9.84)
David Gusta,DT,Kentucky,164,85,79,77.18,89.0,11.82,0.0,0.0,0.0,0.0,athletic (up 0.00)
A.J. Haulcy,S,LSU Tigers,181,102,79,77.08,87.49,10.41,0.0,0.0,0.0,-1.8,guardrail_relief (down 1.80)
Cayden Green,IOL,Missouri,184,105,79,76.83,87.22,10.39,0.0,0.0,0.0,0.0,athletic (up 0.00)
Miller Moss,QB,Louisville,422,343,79,70.77,76.04,5.27,0.0,0.0,0.0,-4.68,guardrail_relief (down 4.68)
Vinny Anthony II,WR,Wisconsin Badgers,416,338,78,71.12,76.17,5.05,0.0,0.0,0.0,-0.27,guardrail_relief (down 0.27)
Cashius Howell,EDGE,Texas A&M Aggies,88,13,75,79.19,93.83,14.64,0.0,0.0,0.0,0.0,athletic (up 0.00)
A'Mauri Washington,DT,Oregon,135,60,75,77.77,89.99,12.22,0.0,0.0,0.0,0.0,athletic (up 0.00)
Eric Singleton Jr.,WR,Auburn,150,75,75,77.58,89.17,11.59,0.0,0.0,0.0,0.0,athletic (up 0.00)
VJ Payne,S,Kansas State Wildcats,424,353,71,69.99,75.57,5.58,0.0,0.0,0.0,-1.6,guardrail_relief (down 1.60)
Brenen Thompson,WR,Mississippi State Bulldogs,349,282,67,72.82,77.67,4.85,0.0,0.0,0.0,-4.32,guardrail_relief (down 4.32)
Keylan Rutledge,IOL,Georgia Tech Yellow Jackets,308,245,63,73.99,78.97,4.98,0.0,0.0,0.0,-5.31,guardrail_relief (down 5.31)
Mateen Ibirogba,DT,Wake Forest,131,69,62,77.83,89.74,11.91,0.0,0.0,0.0,0.0,athletic (up 0.00)
Nadame Tucker,EDGE,Western Michigan Broncos,403,342,61,71.47,76.16,4.69,0.0,0.0,0.0,-6.22,guardrail_relief (down 6.22)
Kyle Louis,LB,Pittsburgh Panthers,306,246,60,73.94,78.88,4.94,0.0,0.0,0.0,-5.7,guardrail_relief (down 5.70)
Kyron Drones,QB,Virginia Tech Hokies,430,370,60,70.15,75.41,5.26,0.0,0.0,0.0,0.0,athletic (up 0.00)
Elijah Sarratt,WR,Indiana Hoosiers,124,65,59,77.67,89.64,11.97,0.0,0.0,0.0,0.0,athletic (up 0.00)
Trinidad Chambliss,QB,Mississippi Rebels,266,207,59,75.13,80.54,5.41,0.0,0.0,0.0,-1.7,guardrail_relief (down 1.70)
Riley Nowakowski,TE,Indiana Hoosiers,386,330,56,71.75,76.36,4.61,0.0,0.0,0.0,0.0,athletic (up 0.00)
Logan Jones,IOL,Iowa Hawkeyes,345,290,55,72.96,77.47,4.51,0.0,0.0,0.0,-4.76,guardrail_relief (down 4.76)
Sawyer Robertson,QB,Baylor Bears,453,400,53,66.17,74.7,8.53,0.0,0.0,0.0,0.0,athletic (up 0.00)
Luke Altmyer,QB,Illinois Fighting Illini,397,345,52,71.66,76.04,4.38,0.0,0.0,0.0,-1.88,guardrail_relief (down 1.88)
Behren Morton,QB,Texas Tech Red Raiders,401,352,49,71.58,76.04,4.46,0.0,0.0,0.0,-0.3,guardrail_relief (down 0.30)
Reggie Virgil,WR,Texas Tech Red Raiders,385,337,48,71.75,76.17,4.42,0.0,0.0,0.0,-1.01,guardrail_relief (down 1.01)
Keyron Crawford,EDGE,Auburn Tigers,450,402,48,66.11,74.3,8.19,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jaishawn Barham,LB,Michigan,177,130,47,76.39,85.41,9.02,0.0,0.0,0.0,-1.6,guardrail_relief (down 1.60)
Romello Height,EDGE,Texas Tech Red Raiders,90,44,46,78.96,90.47,11.51,0.0,0.0,0.0,-1.94,guardrail_relief (down 1.94)
Max Iheanachor,OT,Arizona State Sun Devils,146,100,46,77.49,87.62,10.13,0.0,0.0,0.0,0.0,athletic (up 0.00)
Keldric Faulk,EDGE,Auburn,52,7,45,79.97,94.08,14.11,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jeremiah Wright,IOL,Auburn Tigers,441,396,45,68.49,74.47,5.98,0.0,0.0,0.0,-0.67,guardrail_relief (down 0.67)
Caleb Douglas,WR,Texas Tech Red Raiders,328,288,40,73.45,77.67,4.22,0.0,0.0,0.0,-1.64,guardrail_relief (down 1.64)
Justin Joly,TE,North Carolina State Wolfpack,218,179,39,75.92,81.94,6.02,0.0,0.0,0.0,0.0,athletic (up 0.00)
Avieon Terrell,CB,Clemson,179,141,38,77.3,85.08,7.78,0.0,0.0,0.0,0.0,athletic (up 0.00)
Isaiah Paul,LB,Baylor,249,211,38,75.34,80.41,5.07,0.0,0.0,0.0,0.0,athletic (up 0.00)
Kendal Daniels,LB,Oklahoma,340,302,38,73.94,77.88,3.94,0.0,0.0,0.0,-9.13,guardrail_relief (down 9.13)
R Mason Thomas,EDGE,Oklahoma,74,37,37,79.22,91.28,12.06,0.0,0.0,0.0,-1.81,guardrail_relief (down 1.81)
Demond Claiborne,RB,Wake Forest,246,212,34,75.55,80.4,4.85,0.0,0.0,0.0,-7.09,guardrail_relief (down 7.09)
Chase Roberts,WR,BYU Cougars,319,285,34,73.65,77.67,4.02,0.0,0.0,0.0,-2.62,guardrail_relief (down 2.62)
Akheem Mesidor,EDGE,Miami (FL) Hurricanes,61,28,33,79.64,92.43,12.79,0.0,0.0,0.0,-0.1,guardrail_relief (down 0.10)
Vincent Anthony Jr.,EDGE,Duke Blue Devils,356,323,33,72.73,76.59,3.86,0.0,0.0,0.0,-2.47,guardrail_relief (down 2.47)
Ephesians Prysock,CB,Washington Huskies,339,307,32,72.74,76.67,3.93,0.0,0.0,0.0,-4.61,guardrail_relief (down 4.61)
Barion Brown,WR,LSU,443,413,30,68.81,74.67,5.86,0.0,0.0,0.0,-2.9,guardrail_relief (down 2.90)
C.J. Allen,LB,Georgia,34,5,29,81.1,94.34,13.24,0.0,0.0,0.0,0.0,athletic (up 0.00)
Robert Henry Jr.,RB,UTSA Roadrunners,288,259,29,74.48,78.4,3.92,0.0,0.0,0.0,-1.87,guardrail_relief (down 1.87)
Kayden McDonald,DT,Ohio State Buckeyes,39,11,28,80.72,93.96,13.24,0.0,0.0,0.0,-0.03,guardrail_relief (down 0.03)
Omar Cooper Jr.,WR,Indiana Hoosiers,66,38,28,79.45,91.18,11.73,0.0,0.0,0.0,0.0,athletic (up 0.00)
Eli Stowers,TE,Vanderbilt,80,52,28,79.2,90.15,10.95,0.0,0.0,0.0,0.0,athletic (up 0.00)
Josh Cuevas,TE,Alabama Crimson Tide,247,219,28,75.37,80.09,4.72,0.0,0.0,0.0,-3.07,guardrail_relief (down 3.07)
Domani Jackson,CB,Alabama,292,264,28,74.38,78.17,3.79,0.0,0.0,0.0,-1.64,guardrail_relief (down 1.64)
Colton Hood,CB,Tennessee Volunteers,69,42,27,79.4,91.01,11.61,0.0,0.0,0.0,0.0,athletic (up 0.00)
Max Llewellyn,EDGE,Iowa Hawkeyes,297,270,27,74.26,78.09,3.83,0.0,0.0,0.0,-3.16,guardrail_relief (down 3.16)
Fa'alili Fa'amoe,OT,Wake Forest Demon Deacons,359,332,27,72.56,76.27,3.71,0.0,0.0,0.0,-1.79,guardrail_relief (down 1.79)
Jake Golday,LB,Cincinnati Bearcats,48,22,26,79.98,92.95,12.97,0.0,0.0,0.0,0.0,athletic (up 0.00)
Chandler Rivers,CB,Duke,102,76,26,78.44,89.18,10.74,0.0,0.0,0.0,-1.8,guardrail_relief (down 1.80)
Jamal Haynes,RB,Georgia Tech Yellow Jackets,398,372,26,71.65,75.4,3.75,0.0,0.0,0.0,-0.58,guardrail_relief (down 0.58)
Emmanuel McNeil-Warren,S,Toledo Rockets,56,31,25,79.86,91.95,12.09,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jalyn Phillips,S,Georgia,207,182,25,76.24,82.14,5.9,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ty Simpson,QB,Alabama Crimson Tide,92,68,24,78.99,89.52,10.53,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jonah Coleman,RB,Washington Huskies,98,74,24,78.55,89.14,10.59,0.0,0.0,0.0,0.0,athletic (up 0.00)
Mark Gronowski,QB,Iowa Hawkeyes,419,395,24,71.0,75.04,4.04,0.0,0.0,0.0,0.0,athletic (up 0.00)
Trey Zuhn III,IOL,Texas A&M,316,293,23,73.71,77.47,3.76,0.0,0.0,0.0,-6.58,guardrail_relief (down 6.58)
Caleb Downs,S,Ohio State,24,3,21,81.89,94.71,12.82,0.0,0.0,0.0,0.0,athletic (up 0.00)
Joshua Braun,IOL,Kentucky Wildcats,376,355,21,72.23,75.97,3.74,0.0,0.0,0.0,-1.12,guardrail_relief (down 1.12)
Jaren Kanak,TE,Oklahoma Sooners,402,381,21,71.53,75.09,3.56,0.0,0.0,0.0,-0.82,guardrail_relief (down 0.82)
Christen Miller,DT,Georgia Bulldogs,35,15,20,80.95,93.59,12.64,0.0,0.0,0.0,0.0,athletic (up 0.00)
Cameron Ball,DT,Arkansas Razorbacks,417,397,20,71.1,74.92,3.82,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ashton Stamps,CB,LSU,210,191,19,76.24,81.59,5.35,0.0,0.0,0.0,0.0,athletic (up 0.00)
Makai Lemon,WR,USC Trojans,37,19,18,80.98,93.24,12.26,0.0,0.0,0.0,0.0,athletic (up 0.00)
Treyveon McGee,CB,Georgia,214,196,18,76.11,81.1,4.99,0.0,0.0,0.0,0.0,athletic (up 0.00)
Caleb Tiernan,OT,Northwestern Wildcats,49,32,17,79.76,91.86,12.1,0.0,0.0,0.0,0.0,athletic (up 0.00)
Kevin Concepcion,WR,Texas A&M,110,93,17,78.4,88.47,10.07,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jude Bowry,OT,Boston College Eagles,258,241,17,75.03,79.27,4.24,0.0,0.0,0.0,-6.38,guardrail_relief (down 6.38)
Isaiah Sategna,WR,Arkansas,264,247,17,75.15,79.06,3.91,0.0,0.0,0.0,0.0,athletic (up 0.00)
Josh Hoover,QB,TCU,427,410,17,71.39,75.04,3.65,0.0,0.0,0.0,-7.81,guardrail_relief (down 7.81)
Matayo Uiagalelei,EDGE,Oregon,166,150,16,77.29,84.55,7.26,0.0,0.0,0.0,-0.4,guardrail_relief (down 0.40)
Seydou Traore,TE,Mississippi State Bulldogs,341,325,16,73.15,76.59,3.44,0.0,0.0,0.0,-1.28,guardrail_relief (down 1.28)
Chris Brazzell II,WR,Tennessee Volunteers,55,40,15,79.57,91.07,11.5,0.0,0.0,0.0,0.0,athletic (up 0.00)
Brandon Cleveland,DT,North Carolina State Wolfpack,425,411,14,70.53,74.74,4.21,0.0,0.0,0.0,0.0,athletic (up 0.00)
Mansoor Delane,CB,LSU Tigers,25,12,13,81.77,93.95,12.18,0.0,0.0,0.0,0.0,athletic (up 0.00)
Gracen Halton,DT,Oklahoma Sooners,212,199,13,76.04,80.64,4.6,0.0,0.0,0.0,-7.25,guardrail_relief (down 7.25)
Arvell Reese,LB,Ohio State Buckeyes,14,2,12,83.1,95.0,11.9,0.0,0.0,0.0,0.0,athletic (up 0.00)
Francis Mauigoa,OT,Miami (FL) Hurricanes,16,4,12,82.45,94.53,12.08,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jake Retzlaff,QB,Tulane Green Wave,361,349,12,72.5,76.04,3.54,0.0,0.0,0.0,-1.95,guardrail_relief (down 1.95)
Joe Fagnano,QB,Connecticut Huskies,362,350,12,72.5,76.04,3.54,0.0,0.0,0.0,-1.77,guardrail_relief (down 1.77)
Jeremiah Wilson,CB,Florida State,201,190,11,76.39,81.72,5.33,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dante Moore,QB,Oregon,433,422,11,71.22,75.04,3.82,0.0,0.0,0.0,-10.34,guardrail_relief (down 10.34)
Emmanuel Pregnon,IOL,Oregon Ducks,33,23,10,81.11,92.93,11.82,0.0,0.0,0.0,0.0,athletic (up 0.00)
Kaimon Rucker,EDGE,North Carolina,67,59,8,79.41,90.07,10.66,0.0,0.0,0.0,0.0,athletic (up 0.00)
Parker Brailsford,IOL,Alabama,303,295,8,74.16,77.47,3.31,0.0,0.0,0.0,-6.72,guardrail_relief (down 6.72)
Damonic Williams,DT,Oklahoma Sooners,371,363,8,72.32,75.64,3.32,0.0,0.0,0.0,-0.04,guardrail_relief (down 0.04)
Holden Staes,TE,Tennessee,283,276,7,74.77,78.07,3.3,0.0,0.0,0.0,0.0,athletic (up 0.00)
Josiah Trotter,LB,Missouri Tigers,27,21,6,81.37,93.21,11.84,0.0,0.0,0.0,0.0,athletic (up 0.00)
Makhi Hughes,RB,Oregon,113,107,6,78.3,87.4,9.1,0.0,0.0,0.0,0.0,athletic (up 0.00)
Kani Walker,CB,Oregon,199,193,6,76.43,81.5,5.07,0.0,0.0,0.0,0.0,athletic (up 0.00)
Johntay Cook,WR,Texas,248,242,6,75.43,79.38,3.95,0.0,0.0,0.0,0.0,athletic (up 0.00)
Arlis Boardingham,TE,Florida,267,261,6,75.08,78.3,3.22,0.0,0.0,0.0,0.0,athletic (up 0.00)
Lake McRee,TE,USC Trojans,330,324,6,73.43,76.59,3.16,0.0,0.0,0.0,-2.39,guardrail_relief (down 2.39)
Jack Velling,TE,Michigan State Spartans,391,385,6,71.72,75.09,3.37,0.0,0.0,0.0,-0.46,guardrail_relief (down 0.46)
Jake Slaughter,IOL,Florida,83,78,5,78.46,88.89,10.43,0.0,0.0,0.0,0.0,athletic (up 0.00)
Evan Stewart,WR,Oregon,99,94,5,78.64,88.33,9.69,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jordan Shaw,CB,Washington,197,192,5,76.47,81.59,5.12,0.0,0.0,0.0,0.0,athletic (up 0.00)
Nikai Martinez,S,Michigan State Spartans,372,367,5,72.31,75.57,3.26,0.0,0.0,0.0,-0.1,guardrail_relief (down 0.10)
Fernando Carmona,IOL,Arkansas Razorbacks,451,446,5,66.07,72.53,6.46,0.0,0.0,0.0,0.0,athletic (up 0.00)
Robert Spears-Jennings,S,Oklahoma Sooners,257,253,4,75.02,78.57,3.55,0.0,0.0,0.0,-2.51,guardrail_relief (down 2.51)
CJ Donaldson,RB,Ohio State Buckeyes,381,377,4,71.98,75.32,3.34,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dillon Bell,WR,Georgia Bulldogs,418,414,4,71.04,74.67,3.63,0.0,0.0,0.0,-0.9,guardrail_relief (down 0.90)
Caleb Lomu,OT,Utah,9,6,3,83.62,94.27,10.65,0.0,0.0,0.0,0.0,athletic (up 0.00)
Rueben Bain Jr.,EDGE,Miami (FL) Hurricanes,91,88,3,79.16,88.65,9.49,0.0,0.0,0.0,0.08,guardrail_relief (up 0.08)
Tyreak Chappell,CB,South Carolina,188,185,3,76.69,81.96,5.27,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jam Miller,RB,Alabama Crimson Tide,426,423,3,70.45,74.62,4.17,0.0,0.0,0.0,0.0,athletic (up 0.00)
Chris McClellan,DT,Missouri Tigers,455,452,3,64.66,71.32,6.66,0.0,0.0,0.0,0.0,athletic (up 0.00)
Olaivavega Ioane,IOL,Penn State Nittany Lions,22,20,2,81.87,93.22,11.35,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ricardo Jones Jr.,CB,Purdue,182,180,2,76.77,82.22,5.45,0.0,0.0,0.0,0.0,athletic (up 0.00)
Raion Strader,CB,Auburn Tigers,320,318,2,73.58,76.67,3.09,0.0,0.0,0.0,-1.71,guardrail_relief (down 1.71)
Tyreek Chappell,CB,Texas A&M Aggies,321,319,2,73.56,76.67,3.11,0.0,0.0,0.0,-1.7,guardrail_relief (down 1.70)
Mel Brown,RB,Connecticut Huskies,377,375,2,72.2,75.4,3.2,0.0,0.0,0.0,-0.35,guardrail_relief (down 0.35)
Sonny Styles,LB,Ohio State,2,1,1,85.11,94.36,9.25,0.0,0.0,0.0,-0.05,guardrail_relief (down 0.05)
Anthony Hill Jr.,LB,Texas Longhorns,10,10,0,83.29,93.99,10.7,0.0,0.0,0.0,0.0,athletic (up 0.00)
Blake Miller,OT,Clemson Tigers,30,30,0,80.93,92.12,11.19,0.0,0.0,0.0,0.0,athletic (up 0.00)
Oscar Cardenas,TE,UTSA,277,277,0,74.85,77.99,3.14,0.0,0.0,0.0,0.0,athletic (up 0.00)
Stephen Hall,CB,Missouri Tigers,387,387,0,71.75,75.09,3.34,0.0,0.0,0.0,0.0,athletic (up 0.00)
Brandon Cisse,CB,South Carolina Gamecocks,17,18,-1,82.17,93.27,11.1,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jalon Kilgore,S,South Carolina,193,194,-1,77.41,82.07,4.66,0.0,0.0,0.0,-8.08,guardrail_relief (down 8.08)
Caullin Lacy,WR,Louisville Cardinals,454,455,-1,66.39,69.67,3.28,0.0,0.0,0.0,0.0,athletic (up 0.00)
Germie Bernard,WR,Alabama,160,162,-2,76.04,83.05,7.01,0.0,0.0,0.0,0.0,athletic (up 0.00)
Samari Matthews,CB,Texas A&M,185,187,-2,76.72,82.1,5.38,0.0,0.0,0.0,0.0,athletic (up 0.00)
