player_name,position,school,prev_rank,curr_rank,rank_delta_prev_minus_curr,prev_grade,curr_grade,grade_delta,athletic_delta,production_delta,prior_delta,guardrail_relief_delta,top_driver
Jam Miller,RB,Alabama Crimson Tide,211,212,-1,72.24,72.24,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Miles Kitselman,TE,Tennessee Volunteers,213,214,-1,71.97,72.19,0.22,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jalen Huskey,S,Maryland Terrapins,222,223,-1,71.28,71.51,0.23,0.0,0.0,0.0,0.0,athletic (up 0.00)
Vinny Anthony II,WR,Wisconsin Badgers,239,240,-1,69.17,69.17,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dillon Wade,IOL,Auburn Tigers,248,249,-1,68.21,68.21,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Brandon Cleveland,DT,North Carolina State Wolfpack,251,252,-1,67.59,67.59,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Gary Smith III,DT,UCLA Bruins,254,255,-1,66.57,66.57,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Avery Smith,CB,Toledo Rockets,257,258,-1,65.67,65.9,0.23,0.0,0.0,0.0,0.0,athletic (up 0.00)
Rueben Bain Jr.,EDGE,Miami (FL) Hurricanes,27,29,-2,87.94,87.94,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Akheem Mesidor,EDGE,Miami (FL) Hurricanes,28,30,-2,87.82,87.82,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dani Dennis-Sutton,EDGE,Penn State Nittany Lions,43,45,-2,85.19,85.36,0.17,0.0,0.0,0.0,-0.21,guardrail_relief (down 0.21)
Caleb Tiernan,OT,Northwestern Wildcats,48,50,-2,84.64,84.64,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
R Mason Thomas,EDGE,Oklahoma,49,51,-2,84.69,84.69,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jermod McCoy,CB,Tennessee,58,60,-2,83.24,83.24,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Anthony Lucas,EDGE,USC Trojans,68,70,-2,82.06,82.06,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Darrell Jackson Jr.,DT,Florida State,69,71,-2,82.35,82.35,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Keith Abney II,CB,Arizona State Sun Devils,75,77,-2,81.52,81.52,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jack Endries,TE,Texas Longhorns,102,104,-2,79.59,79.59,0.0,0.0,0.0,0.0,-0.23,guardrail_relief (down 0.23)
CJ Daniels,WR,Miami (FL) Hurricanes,111,113,-2,79.17,79.17,0.0,0.0,0.0,0.0,-0.36,guardrail_relief (down 0.36)
Toriano Pride Jr.,CB,Missouri,112,114,-2,79.06,79.06,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Aamil Wagner,OT,Notre Dame,113,115,-2,79.77,79.77,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Pat Coogan,IOL,Indiana Hoosiers,114,116,-2,78.84,78.84,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Aiden Fisher,LB,Indiana Hoosiers,115,117,-2,78.88,78.88,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Trey Moore,LB,Texas Longhorns,116,118,-2,78.88,78.88,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Red Murdock,LB,Buffalo,117,119,-2,78.88,78.88,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Julian Neal,CB,Arkansas Razorbacks,118,120,-2,78.66,78.66,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Albert Regis,DT,Texas A&M Aggies,143,145,-2,77.64,77.64,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
DJ Campbell,IOL,Texas Longhorns,151,153,-2,77.47,77.47,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Cade Klubnik,QB,Clemson,152,154,-2,77.54,77.54,0.0,0.0,0.0,0.0,-0.36,guardrail_relief (down 0.36)
John Michael Gyllenborg,TE,Wyoming Cowboys,172,174,-2,76.09,76.09,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Lander Barton,LB,Utah Utes,180,182,-2,74.81,74.81,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Damonic Williams,DT,Oklahoma Sooners,198,200,-2,73.82,73.82,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Mason Reiger,EDGE,Wisconsin Badgers,204,206,-2,72.97,72.97,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Vincent Anthony Jr.,EDGE,Duke Blue Devils,205,207,-2,72.88,72.88,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Eric Gentry,LB,USC Trojans,207,209,-2,72.67,72.67,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
TJ Hall,CB,Iowa Hawkeyes,230,232,-2,69.52,69.52,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Chris McClellan,DT,Missouri Tigers,231,233,-2,68.92,68.92,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Deven Eastern,DT,Minnesota Golden Gophers,235,237,-2,69.35,69.35,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Fernando Carmona,IOL,Arkansas Razorbacks,240,242,-2,68.34,68.34,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Aaron Anderson,WR,LSU Tigers,243,245,-2,68.76,68.98,0.22,0.0,0.0,0.0,0.0,athletic (up 0.00)
Harold Perkins Jr.,LB,LSU,87,90,-3,80.88,80.88,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Bud Clark,S,TCU Horned Frogs,88,91,-3,80.07,80.07,0.0,0.0,0.0,0.0,-0.36,guardrail_relief (down 0.36)
Mike Washington Jr.,RB,Arkansas Razorbacks,89,92,-3,79.9,79.9,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ted Hurst,WR,Georgia State Panthers,90,93,-3,79.67,79.67,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Kaytron Allen,RB,Penn State Nittany Lions,91,94,-3,79.9,79.9,0.0,0.0,0.0,0.0,-0.36,guardrail_relief (down 0.36)
Connor Lew,IOL,Auburn Tigers,94,97,-3,79.83,79.83,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Taurean York,LB,Texas A&M Aggies,100,103,-3,79.6,79.6,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Malachi Lawrence,EDGE,UCF Knights,126,129,-3,78.09,78.09,0.0,0.0,0.0,0.0,-0.24,guardrail_relief (down 0.24)
David Gusta,DT,Kentucky,127,130,-3,78.64,78.64,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jaeden Roberts,IOL,Alabama,167,170,-3,76.47,76.47,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
J. Michael Sturdivant,WR,Florida Gators,168,171,-3,76.17,76.17,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Rayshaun Benny,DT,Michigan Wolverines,169,172,-3,75.73,75.73,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Xavier Nwankpa,S,Iowa,170,173,-3,77.07,77.07,0.0,0.0,0.0,0.0,-0.36,guardrail_relief (down 0.36)
Treydan Stukes,CB,Arizona Wildcats,181,184,-3,74.03,74.03,0.0,0.0,0.0,0.0,-0.36,guardrail_relief (down 0.36)
Fa'alili Fa'amoe,OT,Wake Forest Demon Deacons,212,215,-3,72.07,72.07,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Scooby Williams,LB,Texas A&M Aggies,221,224,-3,71.32,71.32,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Tacario Davis,CB,Washington,92,96,-4,80.17,80.17,0.0,0.0,0.0,0.0,-0.22,guardrail_relief (down 0.22)
Reggie Virgil,WR,Texas Tech Red Raiders,216,220,-4,71.63,71.63,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Xavian Sorey Jr.,LB,Arkansas Razorbacks,232,236,-4,69.57,69.57,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
