player_name,position,school,prev_rank,curr_rank,rank_delta_prev_minus_curr,prev_grade,curr_grade,grade_delta,athletic_delta,production_delta,prior_delta,guardrail_relief_delta,top_driver
Spencer Fano,OT,Utah,13,11,2,82.57,82.57,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Blake Miller,OT,Clemson Tigers,32,30,2,80.93,80.93,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Caleb Tiernan,OT,Northwestern Wildcats,51,49,2,79.76,79.76,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jalen Stroman,S,Notre Dame Fighting Irish,52,50,2,79.52,79.52,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
De'Zhaun Stribling,WR,Mississippi Rebels,53,51,2,79.42,79.42,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Keldric Faulk,EDGE,Auburn,54,52,2,79.97,79.97,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Genesis Smith,S,Arizona Wildcats,125,123,2,77.59,77.59,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Gracen Halton,DT,Oklahoma Sooners,214,212,2,76.04,76.04,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Alex Harkey,IOL,Oregon,246,244,2,75.56,75.56,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
J. Michael Sturdivant,WR,Florida Gators,247,245,2,75.29,75.29,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Michael Trigg,TE,Baylor Bears,271,269,2,75.22,75.22,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Kyle Louis,LB,Pittsburgh Panthers,308,306,2,73.94,73.94,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dillon Thieneman,S,Oregon,2,1,1,84.59,84.59,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Eli Raridon,TE,Notre Dame,55,54,1,79.4,79.4,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Omar Cooper Jr.,WR,Indiana Hoosiers,67,66,1,79.45,79.45,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Colton Hood,CB,Tennessee Volunteers,70,69,1,79.4,79.4,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
DJ McKinney,CB,Colorado,74,73,1,79.25,79.25,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
R Mason Thomas,EDGE,Oklahoma,75,74,1,79.22,79.22,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Takye Heath,CB,Georgia Tech,76,75,1,79.14,79.14,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Chris Johnson,CB,San Diego State Aztecs,77,76,1,79.0,79.0,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Sam Roush,TE,Stanford Cardinal,78,77,1,78.79,78.79,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ernest Hausmann,LB,Michigan,128,127,1,77.59,77.59,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Nolan Rucci,OT,Penn State,129,128,1,77.4,77.4,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Charles Demmings,CB,Stephen F. Austin,130,129,1,78.12,78.12,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Joshua Josephs,EDGE,Tennessee Volunteers,131,130,1,77.72,77.72,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Mateen Ibirogba,DT,Wake Forest,132,131,1,77.83,77.83,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Zavion Thomas,WR,LSU Tigers,239,238,1,75.38,75.38,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Kaelon Black,RB,Indiana Hoosiers,240,239,1,75.36,75.36,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Quintayvious Hutchins,EDGE,Boston College Eagles,241,240,1,75.35,75.35,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Patrick Payton,EDGE,LSU,242,241,1,75.34,75.34,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Barika Kpeenu,RB,North Dakota State,243,242,1,76.22,76.22,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Rodney Hammond Jr.,RB,Sacramento State,244,243,1,76.22,76.22,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Josh Cuevas,TE,Alabama Crimson Tide,248,247,1,75.37,75.37,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Johntay Cook,WR,Texas,249,248,1,75.43,75.43,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Isaiah Paul,LB,Baylor,250,249,1,75.34,75.34,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dallen Bentley,TE,Utah Utes,251,250,1,75.21,75.21,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jahiem Lawson,EDGE,Clemson,252,251,1,75.27,75.27,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Lander Barton,LB,Utah Utes,253,252,1,75.19,75.19,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Hank Beatty,WR,Illinois Fighting Illini,311,310,1,73.84,73.84,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Anez Cooper,IOL,Miami,312,311,1,73.94,73.94,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jeadyn Lukus,CB,Clemson Tigers,313,312,1,73.8,73.8,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Brenen Thompson,WR,Mississippi State Bulldogs,350,349,1,72.82,72.82,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Bishop Fitzgerald,S,USC Trojans,385,384,1,71.83,71.83,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Reggie Virgil,WR,Texas Tech Red Raiders,386,385,1,71.75,71.75,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Riley Nowakowski,TE,Indiana Hoosiers,387,386,1,71.75,71.75,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Stephen Hall,CB,Missouri Tigers,388,387,1,71.75,71.75,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jaylon Guilbeau,CB,Texas Longhorns,389,388,1,71.75,71.75,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
TJ Hall,CB,Iowa Hawkeyes,446,445,1,68.05,68.05,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Xavian Sorey Jr.,LB,Arkansas Razorbacks,448,447,1,67.71,67.71,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Kadyn Proctor,OT,Alabama,3,3,0,84.66,84.66,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jeremiyah Love,RB,Notre Dame,4,4,0,84.55,84.55,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Monroe Freeling,OT,Georgia,5,5,0,84.22,84.22,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Daylen Everette,CB,Georgia,6,6,0,83.94,83.94,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jordyn Tyson,WR,Arizona State,7,7,0,84.26,84.26,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dani Dennis-Sutton,EDGE,Penn State Nittany Lions,8,8,0,83.38,83.38,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Caleb Lomu,OT,Utah,9,9,0,83.62,83.62,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Anthony Hill Jr.,LB,Texas Longhorns,10,10,0,83.29,83.29,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Kayden McDonald,DT,Ohio State Buckeyes,39,39,0,80.72,80.72,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Nyck Harbor,WR,South Carolina,40,40,0,80.86,80.86,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
CJ Daniels,WR,Miami (FL) Hurricanes,41,41,0,80.21,80.21,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Lorenzo Styles Jr.,CB,Ohio State,42,42,0,80.21,80.21,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Fernando Mendoza,QB,Indiana,43,43,0,80.61,80.61,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jake Golday,LB,Cincinnati Bearcats,48,48,0,79.98,79.98,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Emmanuel McNeil-Warren,S,Toledo Rockets,56,56,0,79.86,79.86,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Aiden Fisher,LB,Indiana Hoosiers,63,63,0,79.24,79.24,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Peter Woods,DT,Clemson,64,64,0,79.77,79.77,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Justin Flowe,LB,Arizona,65,65,0,79.38,79.38,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
David Oke,DT,Arkansas Razorbacks,71,71,0,78.96,78.96,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Harold Perkins Jr.,LB,LSU,72,72,0,78.9,78.9,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Branson Combs,S,Wake Forest,126,126,0,77.61,77.61,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Darris Smith,EDGE,LSU,133,133,0,77.58,77.58,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Raesjon Davis,LB,USC,134,134,0,77.5,77.5,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
A'Mauri Washington,DT,Oregon,135,135,0,77.77,77.77,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Keon Sabb,S,Alabama,136,136,0,77.47,77.47,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Cade Klubnik,QB,Clemson,137,137,0,77.54,77.54,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jacob Rodriguez,LB,Texas Tech Red Raiders,175,175,0,76.84,76.84,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Bryce Boettcher,LB,Oregon Ducks,176,176,0,76.67,76.67,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
KC Concepcion,WR,Texas A&M Aggies,211,211,0,76.55,76.55,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Desmond Reid,RB,Pittsburgh Panthers,215,215,0,75.84,75.84,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Suntarine Perkins,LB,Ole Miss,216,216,0,75.91,75.91,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Trevor Goosby,OT,Texas,219,219,0,76.34,76.34,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Micah Morris,IOL,Georgia Bulldogs,220,220,0,75.73,75.73,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Sam Hecht,IOL,Kansas State Wildcats,221,221,0,75.87,75.87,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Josh Moten,CB,Southern Miss Golden Eagles,222,222,0,75.68,75.68,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Clev Lubin,EDGE,Louisville,223,223,0,75.68,75.68,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jamel Johnson,S,TCU,224,224,0,75.78,75.78,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Red Murdock,LB,Buffalo,225,225,0,75.7,75.7,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Iapani Laloulu,IOL,Oregon,226,226,0,76.05,76.05,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Nic Anderson,WR,Oklahoma,233,233,0,75.59,75.59,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Daniel Sobkowicz,WR,Illinois State,234,234,0,76.24,76.24,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Michael Briscoe,WR,Cal Poly,235,235,0,76.24,76.24,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Michael Wortham,WR,Montana,236,236,0,76.24,76.24,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Treyvhon Saunders,WR,Colgate,237,237,0,76.24,76.24,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
LaNorris Sellers,QB,South Carolina,254,254,0,76.28,76.28,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Mason Reiger,EDGE,Wisconsin Badgers,255,255,0,75.09,75.09,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Devonta Smith,CB,Notre Dame Fighting Irish,256,256,0,75.04,75.04,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Robert Spears-Jennings,S,Oklahoma Sooners,257,257,0,75.02,75.02,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jude Bowry,OT,Boston College Eagles,258,258,0,75.03,75.03,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Eric O'Neill,EDGE,Rutgers Scarlet Knights,259,259,0,74.99,74.99,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Arlis Boardingham,TE,Florida,267,267,0,75.08,75.08,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dane Key,WR,Georgia,268,268,0,74.83,74.83,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jalen McMurray,S,Tennessee,272,272,0,75.06,75.06,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Keeshawn Silver,DT,USC,273,273,0,74.74,74.74,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Rohan Jones,TE,Arkansas Razorbacks,274,274,0,74.71,74.71,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Hollywood Smothers,RB,N.C. State,275,275,0,75.05,75.05,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Owen Heinecke,LB,Oklahoma Sooners,276,276,0,74.68,74.68,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Oscar Cardenas,TE,UTSA,277,277,0,74.85,74.85,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Connor Lew,IOL,Auburn Tigers,278,278,0,74.94,74.94,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
AJ Harris,CB,Penn State,279,279,0,74.73,74.73,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Rahsul Faison,RB,South Carolina Gamecocks,280,280,0,74.62,74.62,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Terion Stewart,RB,Virginia Tech Hokies,281,281,0,74.58,74.58,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Peyton Bowen,S,Oklahoma Sooners,282,282,0,74.58,74.58,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Holden Staes,TE,Tennessee,283,283,0,74.77,74.77,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Emmett Johnson,RB,Nebraska Cornhuskers,284,284,0,74.89,74.89,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Lewis Bond,WR,Boston College Eagles,285,285,0,74.51,74.51,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Keyshawn James-Newby,EDGE,New Mexico Lobos,286,286,0,74.5,74.5,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jalen Huskey,S,Maryland Terrapins,287,287,0,74.49,74.49,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Robert Henry Jr.,RB,UTSA Roadrunners,288,288,0,74.48,74.48,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
DJ Harvey,CB,USC Trojans,289,289,0,74.48,74.48,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Justin Jefferson,LB,Alabama,290,290,0,74.44,74.44,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Elijah Pritchett,OT,Nebraska Cornhuskers,291,291,0,74.42,74.42,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Domani Jackson,CB,Alabama,292,292,0,74.38,74.38,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Carter Smith,IOL,Indiana,293,293,0,74.44,74.44,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Carsen Ryan,TE,BYU Cougars,304,304,0,74.05,74.05,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Trebor Pena,WR,Penn State Nittany Lions,309,309,0,73.89,73.89,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jordan Hudson,WR,SMU,314,314,0,74.03,74.03,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Nick Barrett,DT,South Carolina,315,315,0,74.2,74.2,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Trey Zuhn III,IOL,Texas A&M,316,316,0,73.71,73.71,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Zakee Wheatley,S,Penn State Nittany Lions,317,317,0,74.03,74.03,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Tim Keenan III,DT,Alabama Crimson Tide,318,318,0,73.85,73.85,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Chase Roberts,WR,BYU Cougars,319,319,0,73.65,73.65,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Raion Strader,CB,Auburn Tigers,320,320,0,73.58,73.58,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Tyreek Chappell,CB,Texas A&M Aggies,321,321,0,73.56,73.56,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Anto Saka,EDGE,Northwestern,322,322,0,73.88,73.88,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Tommy Castellanos,QB,Florida State Seminoles,323,323,0,73.55,73.55,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Chip Trayanum,RB,Toledo Rockets,324,324,0,73.55,73.55,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ryan Baer,OT,Pittsburgh Panthers,325,325,0,73.51,73.51,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ben Bell,EDGE,Virginia Tech Hokies,326,326,0,73.49,73.49,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Lee Hunter,DT,Texas Tech Red Raiders,327,327,0,74.1,74.1,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Caleb Douglas,WR,Texas Tech Red Raiders,328,328,0,73.45,73.45,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jaden Dugger,LB,Louisiana Ragin' Cajuns,329,329,0,73.45,73.45,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Lake McRee,TE,USC Trojans,330,330,0,73.43,73.43,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ethan Onianwa,IOL,Ohio State Buckeyes,331,331,0,73.4,73.4,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Athan Kaliakmanis,QB,Rutgers Scarlet Knights,332,332,0,73.37,73.37,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jerry Wilson,CB,Florida State Seminoles,333,333,0,73.36,73.36,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Tre Smith,EDGE,Arizona Wildcats,334,334,0,73.36,73.36,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Wesley Bissainthe,LB,Miami (FL) Hurricanes,335,335,0,73.35,73.35,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Mo Westmoreland,EDGE,Tulane Green Wave,336,336,0,73.34,73.34,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Micah Pettus,OT,Florida State Seminoles,337,337,0,73.33,73.33,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Taurean York,LB,Texas A&M Aggies,338,338,0,73.61,73.61,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Vincent Anthony Jr.,EDGE,Duke Blue Devils,356,356,0,72.73,72.73,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Caden Barnett,IOL,Wyoming Cowboys,357,357,0,72.62,72.62,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Daniel Harris,CB,Georgia Bulldogs,358,358,0,72.59,72.59,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Fa'alili Fa'amoe,OT,Wake Forest Demon Deacons,359,359,0,72.56,72.56,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Will Lee III,CB,Texas A&M Aggies,360,360,0,72.81,72.81,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jake Retzlaff,QB,Tulane Green Wave,361,361,0,72.5,72.5,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Joe Fagnano,QB,Connecticut Huskies,362,362,0,72.5,72.5,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Austin Brown,S,Wisconsin Badgers,363,363,0,72.47,72.47,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Luke Petitbon,IOL,Florida State Seminoles,364,364,0,72.46,72.46,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jalen Walthall,WR,Incarnate Word,365,365,0,73.38,73.38,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dean Connors,RB,Houston Cougars,366,366,0,72.44,72.44,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Kage Casey,OT,Boise State,367,367,0,72.42,72.42,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Davion Carter,IOL,Texas Tech Red Raiders,368,368,0,72.4,72.4,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jimmori Robinson,EDGE,West Virginia Mountaineers,369,369,0,72.38,72.38,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
DQ Smith,S,South Carolina Gamecocks,370,370,0,72.36,72.36,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Damonic Williams,DT,Oklahoma Sooners,371,371,0,72.32,72.32,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Nikai Martinez,S,Michigan State Spartans,372,372,0,72.31,72.31,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
John Mateer,QB,Oklahoma,373,373,0,72.65,72.65,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jeff Persi,OT,Pittsburgh Panthers,374,374,0,72.27,72.27,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Gunner Maldonado,S,Kansas State Wildcats,375,375,0,72.25,72.25,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Joshua Braun,IOL,Kentucky Wildcats,376,376,0,72.23,72.23,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Mel Brown,RB,Connecticut Huskies,377,377,0,72.2,72.2,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Anthony Smith,WR,East Carolina Pirates,378,378,0,72.13,72.13,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Tristan Leigh,OT,Clemson Tigers,379,379,0,72.08,72.08,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
