player_name,position,school,prev_rank,curr_rank,rank_delta_prev_minus_curr,prev_grade,curr_grade,grade_delta,athletic_delta,production_delta,prior_delta,guardrail_relief_delta,top_driver
Michael Wortham,WR,Montana,263,148,115,72.97,77.36,4.39,0.0,0.0,42.89,0.63,prior (up 42.89)
Rahsul Faison,RB,South Carolina Gamecocks,413,299,114,65.37,73.99,8.62,0.0,0.0,12.54,7.44,prior (up 12.54)
Owen Heinecke,LB,Oklahoma Sooners,396,286,110,66.03,74.23,8.2,0.0,0.0,12.51,7.09,prior (up 12.51)
Josh Moten,CB,Southern Miss Golden Eagles,366,257,109,68.0,74.9,6.9,0.0,0.0,8.64,6.06,prior (up 8.64)
Noah Thomas,WR,Georgia Bulldogs,411,311,100,65.46,73.72,8.26,0.0,0.0,12.58,7.1,prior (up 12.58)
David Gusta,DT,Kentucky,240,141,99,74.11,77.46,3.35,0.0,0.0,29.59,0.63,prior (up 29.59)
Lake McRee,TE,USC Trojans,429,330,99,64.42,72.96,8.54,0.0,0.0,12.65,7.29,prior (up 12.65)
Dasan McCullough,LB,Oklahoma,158,67,91,76.64,79.39,2.75,0.0,0.0,25.19,0.63,prior (up 25.19)
Zavion Thomas,WR,LSU Tigers,342,252,90,69.56,75.05,5.49,0.0,0.0,6.83,4.85,prior (up 6.83)
DJ Harvey,CB,USC Trojans,393,303,90,66.5,73.98,7.48,0.0,0.0,10.13,6.52,prior (up 10.13)
Trebor Pena,WR,Penn State Nittany Lions,417,327,90,65.06,73.1,8.04,0.0,0.0,8.74,7.22,prior (up 8.74)
Tyreek Chappell,CB,Texas A&M Aggies,424,335,89,64.7,72.86,8.16,0.0,0.0,9.2,7.27,prior (up 9.20)
Miles Kitselman,TE,Tennessee Volunteers,449,361,88,62.18,72.16,9.98,0.0,0.0,17.75,8.26,prior (up 17.75)
Bryce Foster,IOL,Kansas,439,354,85,63.86,72.3,8.44,0.0,0.0,6.51,7.87,guardrail_relief (up 7.87)
Albert Regis,DT,Texas A&M Aggies,175,91,84,76.25,78.66,2.41,0.0,0.0,4.13,2.05,prior (up 4.13)
Jaeden Roberts,IOL,Alabama,272,188,84,72.69,76.64,3.95,0.0,0.0,3.77,3.63,prior (up 3.77)
Marlin Klein,TE,Michigan Wolverines,283,199,84,72.24,76.48,4.24,0.0,0.0,7.51,3.3,prior (up 7.51)
Thaddeus Dixon,CB,North Carolina Tar Heels,178,95,83,76.17,78.54,2.37,0.0,0.0,3.96,1.9,prior (up 3.96)
Tyre West,DT,Indiana,199,116,83,75.66,78.11,2.45,0.0,0.0,19.64,0.63,prior (up 19.64)
Aiden Fisher,LB,Indiana Hoosiers,160,78,82,76.63,79.06,2.43,0.0,0.0,3.26,2.14,prior (up 3.26)
Eric McAlister,WR,TCU Horned Frogs,185,106,79,76.06,78.33,2.27,0.0,0.0,3.29,2.07,prior (up 3.29)
Connor Tollison,IOL,Missouri,440,363,77,63.74,72.15,8.41,0.0,0.0,6.15,7.87,guardrail_relief (up 7.87)
Jager Burton,IOL,Kentucky Wildcats,187,111,76,76.01,78.22,2.21,0.0,0.0,2.51,2.13,prior (up 2.51)
Ethan Onianwa,IOL,Ohio State Buckeyes,412,336,76,65.4,72.76,7.36,0.0,0.0,9.81,6.49,prior (up 9.81)
Jake Retzlaff,QB,Tulane Green Wave,447,371,76,63.15,71.74,8.59,0.0,0.0,8.27,7.74,prior (up 8.27)
Cole Wisniewski,S,Texas Tech Red Raiders,256,182,74,73.56,76.73,3.17,0.0,0.0,0.98,3.11,guardrail_relief (up 3.11)
Tyreak Sapp,EDGE,Florida,97,24,73,78.09,81.76,3.67,0.0,0.0,5.7,3.59,prior (up 5.70)
Quintayvious Hutchins,EDGE,Boston College Eagles,323,250,73,70.44,75.11,4.67,0.0,0.0,6.17,4.09,prior (up 6.17)
Keyshawn James-Newby,EDGE,New Mexico Lobos,379,308,71,67.24,73.8,6.56,0.0,0.0,5.31,6.05,guardrail_relief (up 6.05)
Jadon Canady,CB,Oregon Ducks,200,130,70,75.64,77.73,2.09,0.0,0.0,-1.9,2.25,guardrail_relief (up 2.25)
Eric Rivers,WR,Georgia Tech Yellow Jackets,287,217,70,72.06,76.06,4.0,0.0,0.0,8.77,3.17,prior (up 8.77)
Micah Morris,IOL,Georgia Bulldogs,333,263,70,69.99,74.77,4.78,0.0,0.0,2.95,4.54,guardrail_relief (up 4.54)
Ben Bell,EDGE,Virginia Tech Hokies,415,346,69,65.15,72.48,7.33,0.0,0.0,5.5,6.8,guardrail_relief (up 6.80)
Zxavian Harris,DT,Mississippi Rebels,220,153,67,74.79,77.3,2.51,0.0,0.0,-0.82,2.64,guardrail_relief (up 2.64)
TJ Guy,EDGE,Michigan Wolverines,302,236,66,71.29,75.59,4.3,0.0,0.0,3.35,3.96,guardrail_relief (up 3.96)
Jerry Wilson,CB,Florida State Seminoles,410,344,66,65.47,72.53,7.06,0.0,0.0,7.02,6.37,prior (up 7.02)
Bryce Lance,WR,North Dakota State,127,63,64,77.32,79.47,2.15,0.0,0.0,12.54,0.85,prior (up 12.54)
Jalen Catalon,S,Missouri Tigers,351,287,64,69.28,74.22,4.94,0.0,0.0,4.58,4.54,prior (up 4.58)
DeMonte Capehart,DT,Clemson Tigers,170,108,62,76.37,78.29,1.92,0.0,0.0,-0.45,2.02,guardrail_relief (up 2.02)
Diego Pavia,QB,Vanderbilt Commodores,419,357,62,64.83,72.27,7.44,0.0,0.0,8.4,6.57,prior (up 8.40)
Keagen Trost,OT,Missouri,215,154,61,74.92,77.28,2.36,0.0,0.0,21.22,0.45,prior (up 21.22)
Eric O'Neill,EDGE,Rutgers Scarlet Knights,350,289,61,69.36,74.15,4.79,0.0,0.0,2.34,4.54,guardrail_relief (up 4.54)
James Thompson Jr.,DT,Illinois Fighting Illini,304,244,60,71.22,75.45,4.23,0.0,0.0,2.45,4.06,guardrail_relief (up 4.06)
Joshua Braun,IOL,Kentucky Wildcats,436,376,60,64.08,71.63,7.55,0.0,0.0,9.37,6.72,prior (up 9.37)
Ceyair Wright,CB,Nebraska Cornhuskers,372,314,58,67.58,73.64,6.06,0.0,0.0,6.26,5.44,prior (up 6.26)
Athan Kaliakmanis,QB,Rutgers Scarlet Knights,403,345,58,65.79,72.49,6.7,0.0,0.0,5.64,6.09,guardrail_relief (up 6.09)
Ar'maj Reed-Adams,IOL,Texas A&M,184,127,57,76.09,77.81,1.72,0.0,0.0,1.74,1.71,prior (up 1.74)
Tacario Davis,CB,Washington,194,137,57,75.89,77.54,1.65,0.0,0.0,8.09,0.8,prior (up 8.09)
DJ Campbell,IOL,Texas Longhorns,221,164,57,74.77,77.14,2.37,0.0,0.0,3.83,2.16,prior (up 3.83)
Eli Heidenreich,RB,Navy Midshipmen,290,235,55,71.94,75.64,3.7,0.0,0.0,0.1,3.67,guardrail_relief (up 3.67)
Luke Petitbon,IOL,Florida State Seminoles,433,378,55,64.26,71.47,7.21,0.0,0.0,4.87,6.79,guardrail_relief (up 6.79)
Davion Carter,IOL,Texas Tech Red Raiders,435,380,55,64.2,71.44,7.24,0.0,0.0,5.28,6.79,guardrail_relief (up 6.79)
Seydou Traore,TE,Mississippi State Bulldogs,401,347,54,65.88,72.45,6.57,0.0,0.0,7.53,5.79,prior (up 7.53)
Micah Pettus,OT,Florida State Seminoles,404,353,51,65.71,72.31,6.6,0.0,0.0,3.97,6.27,guardrail_relief (up 6.27)
J.C. Davis,OT,Illinois Fighting Illini,109,59,50,77.77,79.62,1.85,0.0,0.0,2.92,1.55,prior (up 2.92)
John Michael Gyllenborg,TE,Wyoming Cowboys,241,192,49,74.09,76.61,2.52,0.0,0.0,0.98,2.36,guardrail_relief (up 2.36)
Mason Reiger,EDGE,Wisconsin Badgers,331,282,49,70.16,74.3,4.14,0.0,0.0,-1.04,4.2,guardrail_relief (up 4.20)
Carsen Ryan,TE,BYU Cougars,377,328,49,67.28,73.04,5.76,0.0,0.0,3.98,5.31,guardrail_relief (up 5.31)
Jalen McMurray,S,Tennessee,293,246,47,71.79,75.37,3.58,0.0,0.0,31.49,0.63,prior (up 31.49)
Devonta Smith,CB,Notre Dame Fighting Irish,322,275,47,70.57,74.47,3.9,0.0,0.0,1.34,3.74,guardrail_relief (up 3.74)
Devon Marshall,CB,North Carolina State Wolfpack,311,265,46,70.94,74.74,3.8,0.0,0.0,6.5,3.11,prior (up 6.50)
Chip Trayanum,RB,Toledo Rockets,386,340,46,66.92,72.65,5.73,0.0,0.0,5.33,5.22,prior (up 5.33)
Jack Velling,TE,Michigan State Spartans,443,397,46,63.46,70.81,7.35,0.0,0.0,5.18,6.79,guardrail_relief (up 6.79)
Jaren Kanak,TE,Oklahoma Sooners,444,398,46,63.41,70.8,7.39,0.0,0.0,7.23,6.64,prior (up 7.23)
Ethan Burke,EDGE,Texas,259,215,44,73.3,76.08,2.78,0.0,0.0,21.39,0.63,prior (up 21.39)
Logan Fano,EDGE,Utah Utes,334,291,43,69.98,74.13,4.15,0.0,0.0,-0.08,4.13,guardrail_relief (up 4.13)
Taylen Green,QB,Arkansas Razorbacks,262,220,42,73.18,76.04,2.86,0.0,0.0,-1.5,2.91,guardrail_relief (up 2.91)
Jahiem Lawson,EDGE,Clemson,289,247,42,71.97,75.37,3.4,0.0,0.0,28.11,0.63,prior (up 28.11)
Dane Key,WR,Georgia,325,283,42,70.39,74.29,3.9,0.0,0.0,2.88,3.62,guardrail_relief (up 3.62)
Ahmaad Moses,S,SMU Mustangs,407,365,42,65.54,72.03,6.49,0.0,0.0,2.66,6.27,guardrail_relief (up 6.27)
Darrell Jackson Jr.,DT,Florida State,177,136,41,76.18,77.58,1.4,0.0,0.0,2.93,1.13,prior (up 2.93)
Dean Connors,RB,Houston Cougars,420,379,41,64.81,71.45,6.64,0.0,0.0,4.32,6.22,guardrail_relief (up 6.22)
De'Zhaun Stribling,WR,Mississippi Rebels,113,73,40,77.67,79.32,1.65,0.0,0.0,5.32,1.11,prior (up 5.32)
Jeadyn Lukus,CB,Clemson Tigers,364,325,39,68.31,73.16,4.85,0.0,0.0,2.9,4.54,guardrail_relief (up 4.54)
Noah Whittington,RB,Oregon Ducks,353,315,38,69.12,73.64,4.52,0.0,0.0,-0.38,4.54,guardrail_relief (up 4.54)
Ja'Kobi Lane,WR,USC,92,55,37,78.19,79.95,1.76,0.0,0.0,2.15,1.42,prior (up 2.15)
Tanner Koziol,TE,Houston,156,119,37,76.73,78.09,1.36,0.0,0.0,0.68,1.21,guardrail_relief (up 1.21)
Caleb Douglas,WR,Texas Tech Red Raiders,363,326,37,68.33,73.1,4.77,0.0,0.0,5.51,4.25,prior (up 5.51)
Tomas Rimac,IOL,Virginia Tech Hokies,427,390,37,64.51,71.13,6.62,0.0,0.0,5.72,6.12,guardrail_relief (up 6.12)
Garrett Nussmeier,QB,LSU,219,186,33,74.81,76.67,1.86,0.0,0.0,0.17,1.8,guardrail_relief (up 1.80)
Jordan Hudson,WR,SMU,314,281,33,70.78,74.32,3.54,0.0,0.0,31.23,0.63,prior (up 31.23)
Jalen Huskey,S,Maryland Terrapins,354,321,33,69.08,73.34,4.26,0.0,0.0,-2.81,4.54,guardrail_relief (up 4.54)
Joe Fagnano,QB,Connecticut Huskies,405,373,32,65.68,71.71,6.03,0.0,0.0,5.34,5.44,guardrail_relief (up 5.44)
Alex Harkey,IOL,Oregon,255,224,31,73.59,75.93,2.34,0.0,0.0,18.97,0.45,prior (up 18.97)
Scooby Williams,LB,Texas A&M Aggies,360,329,31,68.71,73.03,4.32,0.0,0.0,-1.19,4.47,guardrail_relief (up 4.47)
Jamal Haynes,RB,Georgia Tech Yellow Jackets,426,396,30,64.64,70.88,6.24,0.0,0.0,5.9,5.67,prior (up 5.90)
Landon Robinson,DT,Navy Midshipmen,359,331,28,68.73,72.92,4.19,0.0,0.0,-2.51,4.47,guardrail_relief (up 4.47)
Hank Beatty,WR,Illinois Fighting Illini,365,337,28,68.2,72.74,4.54,0.0,0.0,-0.03,4.54,guardrail_relief (up 4.54)
Squirrel White,WR,Florida State Seminoles,428,400,28,64.49,70.75,6.26,0.0,0.0,3.66,5.92,guardrail_relief (up 5.92)
Dillon Bell,WR,Georgia Bulldogs,442,414,28,63.49,70.37,6.88,0.0,0.0,7.04,6.22,prior (up 7.04)
Robert Spears-Jennings,S,Oklahoma Sooners,297,270,27,71.46,74.71,3.25,0.0,0.0,2.4,3.05,guardrail_relief (up 3.05)
Bryce Boettcher,LB,Oregon Ducks,245,219,26,73.94,76.04,2.1,0.0,0.0,-2.51,2.38,prior (down 2.51)
Nick Barrett,DT,South Carolina,285,260,25,72.19,74.87,2.68,0.0,0.0,22.1,0.63,prior (up 22.10)
Eric Gentry,LB,USC Trojans,343,320,23,69.55,73.35,3.8,0.0,0.0,-2.66,4.08,guardrail_relief (up 4.08)
Caden Barnett,IOL,Wyoming Cowboys,397,374,23,65.99,71.71,5.72,0.0,0.0,4.39,5.34,guardrail_relief (up 5.34)
Eli Raridon,TE,Notre Dame,105,83,22,77.97,78.87,0.9,0.0,0.0,1.66,0.73,prior (up 1.66)
Dae'Quan Wright,TE,Mississippi Rebels,271,249,22,72.73,75.26,2.53,0.0,0.0,1.49,2.33,guardrail_relief (up 2.33)
CJ Daniels,WR,Miami (FL) Hurricanes,66,45,21,79.17,80.37,1.2,0.0,0.0,5.47,0.55,prior (up 5.47)
Cade Klubnik,QB,Clemson,159,138,21,76.63,77.54,0.91,0.0,0.0,6.53,0.25,prior (up 6.53)
Kyron Drones,QB,Virginia Tech Hokies,453,432,21,61.15,69.48,8.33,0.0,0.0,7.14,7.59,guardrail_relief (up 7.59)
Mikail Kamara,EDGE,Indiana Hoosiers,57,37,20,79.59,80.92,1.33,0.0,0.0,3.22,1.48,prior (up 3.22)
Michael Taaffe,S,Texas Longhorns,77,57,20,78.57,79.74,1.17,0.0,0.0,1.47,1.08,prior (up 1.47)
Red Murdock,LB,Buffalo,248,228,20,73.8,75.85,2.05,0.0,0.0,17.49,0.63,prior (up 17.49)
Seth McGowan,RB,Kentucky Wildcats,101,82,19,78.03,78.9,0.87,0.0,0.0,3.66,0.33,prior (up 3.66)
Cole Payton,QB,North Dakota State,253,234,19,73.69,75.64,1.95,0.0,0.0,9.02,0.68,prior (up 9.02)
Robert Henry Jr.,RB,UTSA Roadrunners,315,296,19,70.78,74.05,3.27,0.0,0.0,1.49,3.1,guardrail_relief (up 3.10)
Lewis Bond,WR,Boston College Eagles,324,306,18,70.42,73.82,3.4,0.0,0.0,-0.69,3.45,guardrail_relief (up 3.45)
Tanner Arkin,TE,Illinois Fighting Illini,441,423,18,63.67,70.24,6.57,0.0,0.0,2.64,6.25,guardrail_relief (up 6.25)
Aamil Wagner,OT,Notre Dame,93,77,16,78.16,79.13,0.97,0.0,0.0,7.44,0.53,prior (up 7.44)
Cayden Green,IOL,Missouri,172,156,16,76.32,77.25,0.93,0.0,0.0,7.63,0.0,prior (up 7.63)
Jaden Dugger,LB,Louisiana Ragin' Cajuns,368,352,16,67.85,72.32,4.47,0.0,0.0,0.43,4.47,guardrail_relief (up 4.47)
Chase Roberts,WR,BYU Cougars,332,318,14,70.1,73.53,3.43,0.0,0.0,4.42,3.03,prior (up 4.42)
Barion Brown,WR,LSU,455,441,14,60.3,68.33,8.03,0.0,0.0,1.65,7.87,guardrail_relief (up 7.87)
Anez Cooper,IOL,Miami,308,295,13,71.15,74.06,2.91,0.0,0.0,23.39,0.63,prior (up 23.39)
CJ Donaldson,RB,Ohio State Buckeyes,408,395,13,65.51,70.9,5.39,0.0,0.0,1.46,5.24,guardrail_relief (up 5.24)
Skyler Bell,WR,Connecticut Huskies,27,15,12,81.67,82.74,1.07,0.0,0.0,1.61,0.92,prior (up 1.61)
RJ Maryland,TE,SMU,378,366,12,67.28,71.95,4.67,0.0,0.0,1.33,4.47,guardrail_relief (up 4.47)
Jack Pyburn,EDGE,LSU Tigers,381,369,12,67.16,71.78,4.62,0.0,0.0,1.3,4.47,guardrail_relief (up 4.47)
Le'Veon Moss,RB,Texas A&M,190,179,11,75.93,76.8,0.87,0.0,0.0,7.47,0.16,prior (up 7.47)
Kaelon Black,RB,Indiana Hoosiers,282,271,11,72.25,74.6,2.35,0.0,0.0,-2.91,2.6,prior (down 2.91)
Wesley Bissainthe,LB,Miami (FL) Hurricanes,369,358,11,67.76,72.23,4.47,0.0,0.0,0.43,4.47,guardrail_relief (up 4.47)
Mark Gronowski,QB,Iowa Hawkeyes,437,426,11,64.07,70.01,5.94,0.0,0.0,1.73,5.69,guardrail_relief (up 5.69)
Romello Height,EDGE,Texas Tech Red Raiders,75,65,10,78.71,79.41,0.7,0.0,0.0,1.63,0.72,prior (up 1.63)
Sam Roush,TE,Stanford Cardinal,98,88,10,78.05,78.79,0.74,0.0,0.0,2.38,0.5,prior (up 2.38)
Josh Thompson,IOL,LSU Tigers,431,421,10,64.32,70.28,5.96,0.0,0.0,2.12,5.8,guardrail_relief (up 5.80)
Domonique Orange,DT,Iowa State Cyclones,103,94,9,78.02,78.54,0.52,0.0,0.0,1.04,0.38,prior (up 1.04)
Garrett DiGiorgio,IOL,UCLA Bruins,448,439,9,63.05,68.7,5.65,0.0,0.0,1.53,5.54,guardrail_relief (up 5.54)
Dani Dennis-Sutton,EDGE,Penn State Nittany Lions,19,11,8,82.12,83.26,1.14,0.0,0.0,-0.09,1.18,guardrail_relief (up 1.18)
Kaytron Allen,RB,Penn State Nittany Lions,52,44,8,79.9,80.4,0.5,0.0,0.0,0.99,0.46,prior (up 0.99)
Chris Brazzell II,WR,Tennessee Volunteers,59,51,8,79.51,80.06,0.55,0.0,0.0,1.82,0.39,prior (up 1.82)
Mateen Ibirogba,DT,Wake Forest,112,104,8,77.67,78.36,0.69,0.0,0.0,7.18,0.0,prior (up 7.18)
Joshua Josephs,EDGE,Tennessee Volunteers,120,112,8,77.44,78.2,0.76,0.0,0.0,1.06,0.83,prior (up 1.06)
Jaydn Ott,RB,Oklahoma,237,229,8,74.26,75.84,1.58,0.0,0.0,13.56,0.31,prior (up 13.56)
Ty Simpson,QB,Alabama Crimson Tide,65,58,7,79.17,79.67,0.5,0.0,0.0,0.27,0.0,prior (up 0.27)
Langston Jones,OT,Lehigh,106,99,7,77.95,78.45,0.5,0.0,0.0,3.54,0.0,prior (up 3.54)
A'Mauri Washington,DT,Oregon,110,103,7,77.71,78.36,0.65,0.0,0.0,6.81,0.0,prior (up 6.81)
Ephesians Prysock,CB,Washington Huskies,346,339,7,69.45,72.71,3.26,0.0,0.0,4.5,2.76,prior (up 4.50)
Austin Brown,S,Wisconsin Badgers,384,377,7,66.95,71.51,4.56,0.0,0.0,1.23,4.47,guardrail_relief (up 4.47)
DQ Smith,S,South Carolina Gamecocks,389,382,7,66.86,71.32,4.46,0.0,0.0,0.05,4.47,guardrail_relief (up 4.47)
Deion Burks,WR,Oklahoma Sooners,46,40,6,80.09,80.71,0.62,0.0,0.0,1.47,0.48,prior (up 1.47)
Demond Claiborne,RB,Wake Forest,236,230,6,74.29,75.79,1.5,0.0,0.0,8.48,0.13,prior (up 8.48)
Dallen Bentley,TE,Utah Utes,270,264,6,72.77,74.75,1.98,0.0,0.0,-2.33,2.1,prior (down 2.33)
Riley Mahlman,OT,Wisconsin Badgers,373,367,6,67.54,71.94,4.4,0.0,0.0,-0.39,4.47,guardrail_relief (up 4.47)
Damonic Williams,DT,Oklahoma Sooners,390,384,6,66.77,71.31,4.54,0.0,0.0,1.26,4.47,guardrail_relief (up 4.47)
Izavion Miller,IOL,Auburn Tigers,430,424,6,64.41,70.23,5.82,0.0,0.0,1.96,5.67,guardrail_relief (up 5.67)
Avery Smith,CB,Toledo Rockets,451,445,6,61.44,67.86,6.42,0.0,0.0,2.12,6.19,guardrail_relief (up 6.19)
Josiah Trotter,LB,Missouri Tigers,32,27,5,81.41,81.68,0.27,0.0,0.0,0.56,0.21,prior (up 0.56)
Jack Endries,TE,Texas Longhorns,51,46,5,79.96,80.25,0.29,0.0,0.0,3.45,0.0,prior (up 3.45)
Jonah Coleman,RB,Washington Huskies,86,81,5,78.39,78.94,0.55,0.0,0.0,1.49,0.65,prior (up 1.49)
Trevor Goosby,OT,Texas,163,159,4,76.57,77.21,0.64,0.0,0.0,5.16,0.0,prior (up 5.16)
Bear Alexander,DT,Oregon,171,167,4,76.34,77.07,0.73,0.0,0.0,8.07,0.0,prior (up 8.07)
Max Klare,TE,Purdue,198,194,4,75.71,76.59,0.88,0.0,0.0,1.12,0.68,prior (up 1.12)
Trey Zuhn III,IOL,Texas A&M,313,309,4,70.8,73.73,2.93,0.0,0.0,5.54,2.57,prior (up 5.54)
Harrison Wallace III,WR,Mississippi Rebels,450,446,4,61.61,67.67,6.06,0.0,0.0,2.72,5.8,guardrail_relief (up 5.80)
Kade Pieper,IOL,Iowa,128,125,3,77.29,77.83,0.54,0.0,0.0,5.97,0.0,prior (up 5.97)
Jalon Daniels,QB,Kansas Jayhawks,310,307,3,71.01,73.8,2.79,0.0,0.0,1.33,2.57,guardrail_relief (up 2.57)
Jackie Marshall,EDGE,Baylor Bears,454,451,3,60.31,65.95,5.64,0.0,0.0,1.71,5.45,guardrail_relief (up 5.45)
Daylen Everette,CB,Georgia,10,8,2,83.35,83.92,0.57,0.0,0.0,5.15,0.12,prior (up 5.15)
Xavier Scott,CB,Illinois Fighting Illini,95,93,2,78.11,78.59,0.48,0.0,0.0,1.54,0.32,prior (up 1.54)
Deontae Lawson,LB,Alabama,133,131,2,77.21,77.68,0.47,0.0,0.0,0.76,0.23,prior (up 0.76)
Dontay Corleone,DT,Cincinnati Bearcats,145,143,2,77.02,77.4,0.38,0.0,0.0,0.96,0.29,prior (up 0.96)
Domani Jackson,CB,Alabama,306,304,2,71.18,73.97,2.79,0.0,0.0,-1.12,2.85,guardrail_relief (up 2.85)
Kadyn Proctor,OT,Alabama,3,2,1,85.08,85.1,0.02,0.0,0.0,0.22,0.0,prior (up 0.22)
Emmanuel Pregnon,IOL,Oregon Ducks,30,29,1,81.52,81.61,0.09,0.0,0.0,0.68,0.03,prior (up 0.68)
Malik Muhammad,CB,Texas,134,133,1,77.21,77.66,0.45,0.0,0.0,1.08,0.35,prior (up 1.08)
Barika Kpeenu,RB,North Dakota State,146,145,1,77.01,77.36,0.35,0.0,0.0,3.52,0.0,prior (up 3.52)
Skyler Gill-Howard,DT,Texas Tech Red Raiders,166,165,1,76.52,77.11,0.59,0.0,0.0,2.35,0.43,prior (up 2.35)
Hero Kanu,DT,Texas,203,202,1,75.5,76.42,0.92,0.0,0.0,10.4,0.0,prior (up 10.40)
Colbie Young,WR,Georgia Bulldogs,445,444,1,63.4,67.99,4.59,0.0,0.0,1.2,4.47,guardrail_relief (up 4.47)
Sonny Styles,LB,Ohio State,1,1,0,85.56,85.53,-0.03,0.0,0.0,-0.31,0.0,prior (down 0.31)
Jordyn Tyson,WR,Arizona State,4,4,0,84.76,84.75,-0.01,0.0,0.0,-0.07,0.0,prior (down 0.07)
Dillon Thieneman,S,Oregon,5,5,0,84.65,84.6,-0.05,0.0,0.0,-0.56,0.0,prior (down 0.56)
Monroe Freeling,OT,Georgia,6,6,0,84.62,84.59,-0.03,0.0,0.0,-0.32,0.0,prior (down 0.32)
Caleb Lomu,OT,Utah,7,7,0,84.15,84.16,0.01,0.0,0.0,0.19,0.0,prior (up 0.19)
D'Angelo Ponds,CB,Indiana Hoosiers,22,22,0,82.0,81.92,-0.08,0.0,0.0,-0.31,-0.05,prior (down 0.31)
Brian Parker II,OT,Duke Blue Devils,35,35,0,81.22,81.32,0.1,0.0,0.0,0.56,0.06,prior (up 0.56)
Jake Golday,LB,Cincinnati Bearcats,43,43,0,80.22,80.51,0.29,0.0,0.0,0.73,0.23,prior (up 0.73)
Michael Trigg,TE,Baylor Bears,223,223,0,74.73,75.93,1.2,0.0,0.0,2.56,0.88,prior (up 2.56)
Justin Jefferson,LB,Alabama,277,277,0,72.36,74.42,2.06,0.0,0.0,17.03,0.45,prior (up 17.03)
Jeremiyah Love,RB,Notre Dame,2,3,-1,85.11,85.1,-0.01,0.0,0.0,-0.19,0.0,prior (down 0.19)
Arvell Reese,LB,Ohio State Buckeyes,8,9,-1,83.87,83.86,-0.01,0.0,0.0,-0.09,0.0,prior (down 0.09)
Anthony Hill Jr.,LB,Texas Longhorns,9,10,-1,83.66,83.61,-0.05,0.0,0.0,-0.57,0.0,prior (down 0.57)
Francis Mauigoa,OT,Miami (FL) Hurricanes,11,12,-1,83.18,83.18,0.0,0.0,0.0,0.03,0.0,prior (up 0.03)
Spencer Fano,OT,Utah,12,13,-1,83.07,82.99,-0.08,0.0,0.0,-0.85,0.0,prior (down 0.85)
Caleb Downs,S,Ohio State,13,14,-1,82.73,82.74,0.01,0.0,0.0,0.08,0.0,prior (up 0.08)
Olaivavega Ioane,IOL,Penn State Nittany Lions,16,17,-1,82.47,82.47,0.0,0.0,0.0,-0.04,0.0,prior (down 0.04)
T.J. Parker,EDGE,Clemson,20,21,-1,82.06,82.03,-0.03,0.0,0.0,-0.36,0.0,prior (down 0.36)
Nyck Harbor,WR,South Carolina,29,30,-1,81.6,81.6,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Fernando Mendoza,QB,Indiana,31,32,-1,81.47,81.47,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Kayden McDonald,DT,Ohio State Buckeyes,33,34,-1,81.38,81.37,-0.01,0.0,0.0,-0.03,0.0,prior (down 0.03)
Caullin Lacy,WR,Louisville Cardinals,452,453,-1,61.23,65.75,4.52,0.0,0.0,0.43,4.47,guardrail_relief (up 4.47)
Brandon Cisse,CB,South Carolina Gamecocks,14,16,-2,82.63,82.59,-0.04,0.0,0.0,-0.51,0.0,prior (down 0.51)
