player_name,position,school,prev_rank,curr_rank,rank_delta_prev_minus_curr,prev_grade,curr_grade,grade_delta,athletic_delta,production_delta,prior_delta,guardrail_relief_delta,top_driver
Devin Moore,CB,Florida,230,89,141,74.46,77.56,3.1,19.81,0.0,0.0,0.0,athletic (up 19.81)
Nate Boerkircher,TE,Texas A&M Aggies,251,132,119,73.8,76.62,2.82,17.89,0.0,0.0,0.0,athletic (up 17.89)
Domani Jackson,CB,Alabama,279,160,119,72.87,75.92,3.05,19.38,0.0,0.0,0.0,athletic (up 19.38)
Brenen Thompson,WR,Mississippi State Bulldogs,282,180,102,72.66,75.38,2.72,19.47,0.0,0.0,0.0,athletic (up 19.47)
Dametrious Crownover,OT,Texas A&M Aggies,357,255,102,69.62,72.79,3.17,20.1,0.0,0.0,0.0,athletic (up 20.10)
Kage Casey,OT,Boise State,262,166,96,73.4,75.77,2.37,14.77,0.0,0.0,0.0,athletic (up 14.77)
Jalon Daniels,QB,Kansas Jayhawks,323,234,89,70.95,73.66,2.71,18.63,0.0,0.0,0.0,athletic (up 18.63)
Brandon Cleveland,DT,North Carolina State Wolfpack,372,290,82,68.51,71.42,2.91,18.5,0.0,0.0,0.0,athletic (up 18.50)
Chris Brazzell II,WR,Tennessee Volunteers,77,11,66,78.88,82.12,3.24,20.92,0.0,0.0,0.0,athletic (up 20.92)
Colbie Young,WR,Georgia Bulldogs,405,342,63,66.57,69.67,3.1,19.98,0.0,0.0,0.0,athletic (up 19.98)
Harrison Wallace III,WR,Mississippi Rebels,427,367,60,65.28,67.98,2.7,17.15,0.0,0.0,0.0,athletic (up 17.15)
LT Overton,EDGE,Alabama,73,14,59,79.02,81.71,2.69,17.06,0.0,0.0,0.0,athletic (up 17.06)
Jacob Rodriguez,LB,Texas Tech Red Raiders,187,135,52,75.99,76.55,0.56,3.51,0.0,0.0,0.0,athletic (up 3.51)
Jake Golday,LB,Cincinnati Bearcats,80,36,44,78.75,79.72,0.97,6.09,0.0,0.0,0.0,athletic (up 6.09)
Xavian Sorey Jr.,LB,Arkansas Razorbacks,457,413,44,59.43,65.44,6.01,38.01,0.0,0.0,0.0,athletic (up 38.01)
A.J. Haulcy,S,LSU Tigers,40,4,36,80.56,83.6,3.04,19.27,0.0,0.0,0.0,athletic (up 19.27)
Sam Roush,TE,Stanford Cardinal,128,92,36,77.42,77.49,0.07,0.39,0.0,0.0,0.0,athletic (up 0.39)
Darris Smith,EDGE,LSU,139,103,36,77.24,77.24,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Anthony Lucas,EDGE,USC Trojans,123,88,35,77.53,77.56,0.03,0.18,0.0,0.0,0.0,athletic (up 0.18)
Kade Pieper,IOL,Iowa,137,102,35,77.29,77.29,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Keon Wylie,S,Texas Tech,140,105,35,77.22,77.22,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Timothy McKay,IOL,NC State,146,111,35,77.08,77.08,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Keon Sabb,S,Alabama,149,114,35,77.05,77.05,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Martavius French,LB,Tennessee,161,126,35,76.76,76.76,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Shedrick Shropshire,LB,TCU,162,127,35,76.73,76.73,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Cade Klubnik,QB,Clemson,165,130,35,76.6,76.63,0.03,0.05,0.0,0.0,0.0,athletic (up 0.05)
Bryce Lance,WR,North Dakota State,186,151,35,76.03,76.07,0.04,0.44,0.0,0.0,0.0,athletic (up 0.44)
Max Klare,TE,Purdue,203,168,35,75.61,75.71,0.1,0.32,0.0,0.0,0.0,athletic (up 0.32)
CJ Mims,EDGE,West Virginia,125,91,34,77.5,77.5,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Addison Nichols,IOL,Arkansas,141,107,34,77.19,77.19,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Bryce Lovett,IOL,NC State,142,108,34,77.17,77.17,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Branson Combs,S,Wake Forest,143,109,34,77.17,77.17,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Isaac Smith,S,Mississippi State,150,116,34,77.03,77.03,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Barika Kpeenu,RB,North Dakota State,152,118,34,77.01,77.01,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Rodney Hammond Jr.,RB,Sacramento State,153,119,34,77.01,77.01,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dasan McCullough,LB,Oklahoma,163,129,34,76.64,76.64,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Trevor Goosby,OT,Texas,168,134,34,76.57,76.57,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Tysheem Johnson,LB,Oregon,171,137,34,76.53,76.53,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Samari Matthews,CB,Texas A&M,179,145,34,76.22,76.22,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jalyn Phillips,S,Georgia,190,156,34,75.94,75.94,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Pat Coogan,IOL,Indiana Hoosiers,235,201,34,74.36,74.52,0.16,1.02,0.0,0.0,0.0,athletic (up 1.02)
Jeremiah Alexander,EDGE,Alabama,154,121,33,76.99,76.99,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ernest Hausmann,LB,Michigan,157,124,33,76.94,76.94,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Raesjon Davis,LB,USC,158,125,33,76.86,76.86,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Popo Aumavae,LB,Oregon,166,133,33,76.6,76.6,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
LaNorris Sellers,QB,South Carolina,169,136,33,76.54,76.54,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Denairius Gray,CB,Florida,172,139,33,76.43,76.43,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Tyreak Chappell,CB,South Carolina,180,147,33,76.17,76.17,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Tyler Collins,CB,Mississippi State,181,148,33,76.17,76.17,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Eric McAlister,WR,TCU Horned Frogs,185,152,33,76.04,76.06,0.02,0.29,0.0,0.0,0.0,athletic (up 0.29)
Iapani Laloulu,IOL,Oregon,188,155,33,75.95,75.95,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jordan Shaw,CB,Washington,192,159,33,75.93,75.93,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Carson Beck,QB,Miami (FL) Hurricanes,224,191,33,74.78,74.89,0.11,0.67,0.0,0.0,0.0,athletic (up 0.67)
Tre Williams,DT,Clemson,119,87,32,77.65,77.65,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dakaari Nelson,S,Penn State,129,97,32,77.37,77.37,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Daniel Sobkowicz,WR,Illinois State,130,98,32,77.36,77.36,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Michael Briscoe,WR,Cal Poly,131,99,32,77.36,77.36,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Treyvhon Saunders,WR,Colgate,132,100,32,77.36,77.36,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Drew Allar,QB,Penn State,136,104,32,77.29,77.23,-0.06,-0.38,0.0,0.0,0.0,athletic (down 0.38)
Joe Crocker Jr.,IOL,Auburn,155,123,32,76.97,76.97,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Bear Alexander,DT,Oregon,173,141,32,76.34,76.34,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Cayden Green,IOL,Missouri,174,142,32,76.32,76.32,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ja'Keem Jackson,CB,Florida,175,143,32,76.3,76.3,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ricardo Jones Jr.,CB,Purdue,176,144,32,76.28,76.28,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Zxavian Harris,DT,Mississippi Rebels,228,196,32,74.55,74.79,0.24,1.77,0.0,0.0,0.0,athletic (up 1.77)
Kendal Daniels,LB,Oklahoma,298,266,32,72.14,72.32,0.18,1.18,0.0,0.0,0.0,athletic (up 1.18)
Darrell Jackson Jr.,DT,Florida State,177,146,31,76.23,76.18,-0.05,-0.38,0.0,0.0,0.0,athletic (down 0.38)
Earnest Greene III,OT,Georgia,184,153,31,76.04,76.04,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jeremiah Wilson,CB,Florida State,193,162,31,75.91,75.91,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Kani Walker,CB,Oregon,194,163,31,75.9,75.9,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Tyre West,DT,Indiana,200,169,31,75.66,75.66,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Hero Kanu,DT,Texas,207,176,31,75.5,75.5,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jamel Johnson,S,TCU,217,186,31,75.14,75.14,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Trinidad Chambliss,QB,Mississippi Rebels,218,187,31,75.1,75.1,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jermaine Mathews Jr.,CB,Ohio State Buckeyes,219,188,31,74.99,74.99,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Mateen Ibirogba,DT,Wake Forest,116,86,30,77.67,77.67,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Quincy Rhodes Jr.,EDGE,Arkansas,195,165,30,75.82,75.82,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ashton Stamps,CB,LSU,197,167,30,75.77,75.77,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Connor Lew,IOL,Auburn Tigers,202,172,30,75.61,75.61,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
