player_name,position,school,prev_rank,curr_rank,rank_delta_prev_minus_curr,prev_grade,curr_grade,grade_delta,athletic_delta,production_delta,prior_delta,guardrail_relief_delta,top_driver
Kevin Coleman Jr.,WR,Missouri Tigers,188,185,3,74.39,74.43,0.04,0.0,0.0,0.49,0.0,prior (up 0.49)
Sawyer Robertson,QB,Baylor Bears,240,237,3,68.74,69.07,0.33,0.0,0.0,1.15,0.24,prior (up 1.15)
Eli Stowers,TE,Vanderbilt,43,41,2,85.42,85.63,0.21,0.0,0.0,0.45,0.1,prior (up 0.45)
Skyler Bell,WR,Connecticut Huskies,46,44,2,84.69,85.11,0.42,0.0,0.0,0.5,0.38,prior (up 0.50)
Deion Burks,WR,Oklahoma Sooners,61,59,2,82.89,83.01,0.12,0.0,0.0,0.5,0.08,prior (up 0.50)
Jacob Rodriguez,LB,Texas Tech Red Raiders,67,65,2,82.09,82.44,0.35,0.0,0.0,0.4,0.32,prior (up 0.40)
Michael Trigg,TE,Baylor Bears,103,101,2,79.67,79.62,-0.05,0.0,0.0,-0.19,-0.03,prior (down 0.19)
Lee Hunter,DT,Texas Tech Red Raiders,106,104,2,79.51,79.5,-0.01,0.0,0.0,-0.06,-0.01,prior (down 0.06)
Drew Shelton,OT,Penn State Nittany Lions,109,107,2,79.27,79.27,0.0,0.0,0.0,0.17,-0.02,prior (up 0.17)
Cole Payton,QB,North Dakota State,142,140,2,78.04,78.04,0.0,0.0,0.0,-0.16,0.01,prior (down 0.16)
Tim Keenan III,DT,Alabama Crimson Tide,162,160,2,76.83,76.86,0.03,0.0,0.0,0.4,0.0,prior (up 0.40)
Kage Casey,OT,Boise State,163,161,2,76.72,76.71,-0.01,0.0,0.0,-0.07,0.0,prior (down 0.07)
Hezekiah Masses,CB,California Golden Bears,178,176,2,75.5,75.47,-0.03,0.0,0.0,-0.4,0.0,prior (down 0.40)
Dametrious Crownover,OT,Texas A&M Aggies,190,188,2,74.01,74.0,-0.01,0.0,0.0,-0.12,0.0,prior (down 0.12)
Dillon Bell,WR,Georgia Bulldogs,258,256,2,66.02,66.04,0.02,0.0,0.0,0.02,0.02,prior (up 0.02)
Monroe Freeling,OT,Georgia,5,4,1,93.85,93.88,0.03,0.0,0.0,0.36,0.0,prior (up 0.36)
KC Concepcion,WR,Texas A&M Aggies,33,32,1,87.2,87.21,0.01,0.0,0.0,0.09,0.0,prior (up 0.09)
Omar Cooper Jr.,WR,Indiana Hoosiers,34,33,1,86.97,86.98,0.01,0.0,0.0,0.08,0.0,prior (up 0.08)
Colton Hood,CB,Tennessee Volunteers,35,34,1,86.95,86.88,-0.07,0.0,0.0,0.01,0.0,prior (up 0.01)
Carnell Tate,WR,Ohio State,36,35,1,86.96,86.96,0.0,0.0,0.0,0.02,0.0,prior (up 0.02)
Josiah Trotter,LB,Missouri Tigers,37,36,1,86.23,86.24,0.01,0.0,0.0,-0.12,0.02,prior (down 0.12)
Christen Miller,DT,Georgia Bulldogs,38,37,1,86.18,86.16,-0.02,0.0,0.0,-0.08,-0.02,prior (down 0.08)
Ty Simpson,QB,Alabama Crimson Tide,39,38,1,86.04,86.04,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Blake Miller,OT,Clemson Tigers,40,39,1,85.51,85.76,0.25,0.0,0.0,0.28,0.23,prior (up 0.28)
Gabe Jacas,EDGE,Illinois Fighting Illini,41,40,1,85.47,85.64,0.17,0.0,0.0,-0.13,0.0,prior (down 0.13)
Chris Brazzell II,WR,Tennessee Volunteers,52,51,1,84.2,84.26,0.06,0.0,0.0,0.46,0.03,prior (up 0.46)
Romello Height,EDGE,Texas Tech Red Raiders,54,53,1,83.87,83.92,0.05,0.0,0.0,-0.25,0.06,prior (down 0.25)
Jermod McCoy,CB,Tennessee,59,58,1,83.23,83.24,0.01,0.0,0.0,0.13,0.0,prior (up 0.13)
Jake Slaughter,IOL,Florida,65,64,1,82.36,82.36,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Derrick Moore,EDGE,Michigan,81,80,1,80.09,80.08,-0.01,0.0,0.0,-0.05,-0.01,prior (down 0.05)
Bryce Lance,WR,North Dakota State,82,81,1,81.17,81.17,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Antonio Williams,WR,Clemson,97,96,1,78.59,78.59,0.0,0.0,0.0,0.01,0.0,prior (up 0.01)
Joshua Josephs,EDGE,Tennessee Volunteers,98,97,1,79.89,79.89,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Emmett Johnson,RB,Nebraska Cornhuskers,104,103,1,79.44,79.39,-0.05,0.0,0.0,-0.12,-0.04,prior (down 0.12)
Eli Raridon,TE,Notre Dame,107,106,1,78.09,78.09,0.0,0.0,0.0,-0.34,0.03,prior (down 0.34)
Kyle Louis,LB,Pittsburgh Panthers,110,109,1,78.84,78.84,0.0,0.0,0.0,0.1,0.0,prior (up 0.10)
Aiden Fisher,LB,Indiana Hoosiers,116,115,1,78.88,78.88,0.0,0.0,0.0,-0.03,0.01,prior (down 0.03)
Trey Moore,LB,Texas Longhorns,117,116,1,78.88,78.88,0.0,0.0,0.0,0.05,-0.01,prior (up 0.05)
Red Murdock,LB,Buffalo,118,117,1,78.88,78.88,0.0,0.0,0.0,-0.37,0.03,prior (down 0.37)
Zane Durant,DT,Penn State,121,120,1,79.14,79.14,0.0,0.0,0.0,0.26,-0.02,prior (up 0.26)
Jude Bowry,OT,Boston College Eagles,122,121,1,78.72,78.74,0.02,0.0,0.0,0.17,0.0,prior (up 0.17)
Garrett Nussmeier,QB,LSU,129,128,1,78.34,78.41,0.07,0.0,0.0,0.28,0.05,prior (up 0.28)
Carson Beck,QB,Miami (FL) Hurricanes,134,133,1,78.04,78.04,0.0,0.0,0.0,-0.07,0.0,prior (down 0.07)
Zxavian Harris,DT,Mississippi Rebels,140,139,1,77.64,77.64,0.0,0.0,0.0,-0.37,0.02,prior (down 0.37)
Alex Harkey,IOL,Oregon,151,150,1,77.47,77.47,0.0,0.0,0.0,-0.24,0.02,prior (down 0.24)
Bryce Boettcher,LB,Oregon Ducks,159,158,1,77.02,77.01,-0.01,0.0,0.0,-0.05,-0.02,prior (down 0.05)
Jaeden Roberts,IOL,Alabama,168,167,1,76.47,76.47,0.0,0.0,0.0,-0.16,0.01,prior (down 0.16)
J. Michael Sturdivant,WR,Florida Gators,169,168,1,76.17,76.17,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Rayshaun Benny,DT,Michigan Wolverines,170,169,1,75.74,75.73,-0.01,0.0,0.0,-0.16,0.0,prior (down 0.16)
Xavier Nwankpa,S,Iowa,171,170,1,77.07,77.07,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dae'Quan Wright,TE,Mississippi Rebels,175,174,1,75.85,75.87,0.02,0.0,0.0,0.05,0.02,prior (up 0.05)
Devin Moore,CB,Florida,176,175,1,75.94,75.88,-0.06,0.0,0.0,-0.25,-0.04,prior (down 0.25)
Taylen Green,QB,Arkansas Razorbacks,179,178,1,75.04,75.04,0.0,0.0,0.0,1.18,-0.09,prior (up 1.18)
Nadame Tucker,EDGE,Western Michigan Broncos,180,179,1,75.17,75.15,-0.02,0.0,0.0,-0.04,-0.02,prior (down 0.04)
Lander Barton,LB,Utah Utes,181,180,1,74.82,74.81,-0.01,0.0,0.0,-0.04,-0.01,prior (down 0.04)
Treydan Stukes,CB,Arizona Wildcats,182,181,1,74.03,74.03,0.0,0.0,0.0,0.22,-0.01,prior (up 0.22)
Miles Kitselman,TE,Tennessee Volunteers,214,213,1,71.94,71.97,0.03,0.0,0.0,0.1,0.02,prior (up 0.10)
Diego Pavia,QB,Vanderbilt Commodores,219,218,1,71.46,71.49,0.03,0.0,0.0,0.1,0.03,prior (up 0.10)
Joshua Braun,IOL,Kentucky Wildcats,230,229,1,69.92,69.97,0.05,0.0,0.0,0.16,0.04,prior (up 0.16)
Diego Pounds,OT,Mississippi Rebels,239,238,1,68.86,69.1,0.24,0.0,0.0,1.22,0.16,prior (up 1.22)
Jalen Walthall,WR,Incarnate Word,246,245,1,69.41,69.43,0.02,0.0,0.0,0.07,0.02,prior (up 0.07)
Sonny Styles,LB,Ohio State,1,1,0,94.34,94.35,0.01,0.0,0.0,0.11,0.0,prior (up 0.11)
Arvell Reese,LB,Ohio State Buckeyes,2,2,0,94.46,94.46,0.0,0.0,0.0,0.02,0.0,prior (up 0.02)
Kadyn Proctor,OT,Alabama,3,3,0,94.07,94.06,-0.01,0.0,0.0,-0.04,0.0,prior (down 0.04)
Caleb Lomu,OT,Utah,6,6,0,93.81,93.81,0.0,0.0,0.0,-0.06,0.0,prior (down 0.06)
Jordyn Tyson,WR,Arizona State,7,7,0,93.38,93.37,-0.01,0.0,0.0,-0.14,0.0,prior (down 0.14)
Caleb Downs,S,Ohio State,8,8,0,92.6,92.59,-0.01,0.0,0.0,-0.08,0.0,prior (down 0.08)
Francis Mauigoa,OT,Miami (FL) Hurricanes,9,9,0,92.51,92.52,0.01,0.0,0.0,0.04,0.0,prior (up 0.04)
Mansoor Delane,CB,LSU Tigers,10,10,0,92.09,92.1,0.01,0.0,0.0,0.07,0.0,prior (up 0.07)
Kayden McDonald,DT,Ohio State Buckeyes,11,11,0,91.74,91.74,0.0,0.0,0.0,0.01,0.0,prior (up 0.01)
C.J. Allen,LB,Georgia,12,12,0,91.56,91.56,0.0,0.0,0.0,0.03,0.0,prior (up 0.03)
Keldric Faulk,EDGE,Auburn,13,13,0,91.55,91.55,0.0,0.0,0.0,0.01,0.0,prior (up 0.01)
Makai Lemon,WR,USC Trojans,14,14,0,91.32,91.31,-0.01,0.0,0.0,-0.15,0.0,prior (down 0.15)
Olaivavega Ioane,IOL,Penn State Nittany Lions,15,15,0,91.26,91.26,0.0,0.0,0.0,-0.01,0.0,prior (down 0.01)
Dillon Thieneman,S,Oregon,16,16,0,89.47,89.48,0.01,0.0,0.0,0.24,0.0,prior (up 0.24)
Cashius Howell,EDGE,Texas A&M Aggies,17,17,0,90.68,90.68,0.0,0.0,0.0,-0.02,0.0,prior (down 0.02)
Kenyon Sadiq,TE,Oregon,18,18,0,89.66,89.68,0.02,0.0,0.0,0.22,0.0,prior (up 0.22)
Brandon Cisse,CB,South Carolina Gamecocks,19,19,0,89.86,89.86,0.0,0.0,0.0,0.02,0.0,prior (up 0.02)
Spencer Fano,OT,Utah,20,20,0,89.05,89.06,0.01,0.0,0.0,0.06,0.0,prior (up 0.06)
David Bailey,EDGE,Texas Tech,21,21,0,87.86,87.87,0.01,0.0,0.0,0.06,0.0,prior (up 0.06)
Fernando Mendoza,QB,Indiana,22,22,0,89.01,89.01,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Emmanuel Pregnon,IOL,Oregon Ducks,23,23,0,88.69,88.68,-0.01,0.0,0.0,-0.06,0.0,prior (down 0.06)
Peter Woods,DT,Clemson,24,24,0,88.74,88.73,-0.01,0.0,0.0,-0.09,0.0,prior (down 0.09)
Anthony Hill Jr.,LB,Texas Longhorns,25,25,0,88.56,88.56,0.0,0.0,0.0,0.01,0.0,prior (up 0.01)
T.J. Parker,EDGE,Clemson,26,26,0,88.15,88.15,0.0,0.0,0.0,0.02,0.0,prior (up 0.02)
Rueben Bain Jr.,EDGE,Miami (FL) Hurricanes,27,27,0,87.93,87.94,0.01,0.0,0.0,0.14,0.0,prior (up 0.14)
Akheem Mesidor,EDGE,Miami (FL) Hurricanes,28,28,0,87.81,87.82,0.01,0.0,0.0,0.14,0.0,prior (up 0.14)
Emmanuel McNeil-Warren,S,Toledo Rockets,29,29,0,87.71,87.71,0.0,0.0,0.0,-0.01,0.0,prior (down 0.01)
Denzel Boston,WR,Washington,30,30,0,87.59,87.59,0.0,0.0,0.0,0.04,0.0,prior (up 0.04)
Caleb Banks,DT,Florida Gators,31,31,0,87.41,87.42,0.01,0.0,0.0,0.15,0.0,prior (up 0.15)
Avieon Terrell,CB,Clemson,42,42,0,85.43,85.44,0.01,0.0,0.0,0.11,0.0,prior (up 0.11)
R Mason Thomas,EDGE,Oklahoma,49,49,0,84.69,84.69,0.0,0.0,0.0,0.02,0.0,prior (up 0.02)
Zion Young,EDGE,Missouri Tigers,50,50,0,84.58,84.58,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ja'Kobi Lane,WR,USC,55,55,0,83.58,83.6,0.02,0.0,0.0,0.04,0.02,prior (up 0.04)
Chris Johnson,CB,San Diego State Aztecs,56,56,0,83.31,83.31,0.0,0.0,0.0,0.07,0.0,prior (up 0.07)
Zachariah Branch,WR,Georgia,57,57,0,82.02,82.02,0.0,0.0,0.0,-0.03,0.0,prior (down 0.03)
Chandler Rivers,CB,Duke,60,60,0,83.11,83.15,0.04,0.0,0.0,-1.27,0.13,prior (down 1.27)
Domonique Orange,DT,Iowa State Cyclones,62,62,0,82.93,82.84,-0.09,0.0,0.0,-0.28,-0.07,prior (down 0.28)
Jonah Coleman,RB,Washington Huskies,63,63,0,82.78,82.64,-0.14,0.0,0.0,-0.5,-0.11,prior (down 0.50)
Anthony Lucas,EDGE,USC Trojans,68,68,0,82.07,82.06,-0.01,0.0,0.0,-0.34,0.01,prior (down 0.34)
Darrell Jackson Jr.,DT,Florida State,69,69,0,82.41,82.35,-0.06,0.0,0.0,-0.15,-0.05,prior (down 0.15)
A.J. Haulcy,S,LSU Tigers,70,70,0,81.94,81.94,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Chris Bell,WR,Louisville,71,71,0,80.37,80.38,0.01,0.0,0.0,0.03,0.01,prior (up 0.03)
Deontae Lawson,LB,Alabama,72,72,0,81.69,81.72,0.03,0.0,0.0,-0.56,0.07,prior (down 0.56)
Lorenzo Styles Jr.,CB,Ohio State,73,73,0,81.65,81.65,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Keith Abney II,CB,Arizona State Sun Devils,75,75,0,81.55,81.52,-0.03,0.0,0.0,-0.12,-0.02,prior (down 0.12)
Jadarian Price,RB,Notre Dame Fighting Irish,76,76,0,81.4,81.41,0.01,0.0,0.0,0.04,0.01,prior (up 0.04)
Nicholas Singleton,RB,Penn State,79,79,0,81.9,81.9,0.0,0.0,0.0,-0.48,0.03,prior (down 0.48)
Max Klare,TE,Purdue,105,105,0,78.07,78.04,-0.03,0.0,0.0,-0.09,-0.02,prior (down 0.09)
CJ Daniels,WR,Miami (FL) Hurricanes,111,111,0,79.17,79.17,0.0,0.0,0.0,-0.11,0.0,prior (down 0.11)
Toriano Pride Jr.,CB,Missouri,112,112,0,79.06,79.06,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Aamil Wagner,OT,Notre Dame,113,113,0,79.77,79.77,0.0,0.0,0.0,-0.1,0.01,prior (down 0.10)
Pat Coogan,IOL,Indiana Hoosiers,114,114,0,78.83,78.84,0.01,0.0,0.0,0.13,0.0,prior (up 0.13)
Justin Joly,TE,North Carolina State Wolfpack,119,119,0,78.81,78.82,0.01,0.0,0.0,0.18,0.0,prior (up 0.18)
Malachi Lawrence,EDGE,UCF Knights,126,126,0,78.09,78.09,0.0,0.0,0.0,0.77,-0.05,prior (up 0.77)
Tyreak Sapp,EDGE,Florida,136,136,0,78.09,78.09,0.0,0.0,0.0,-0.88,0.07,prior (down 0.88)
Eric Rivers,WR,Georgia Tech Yellow Jackets,138,138,0,77.67,77.67,0.0,0.0,0.0,-0.07,0.01,prior (down 0.07)
John Michael Gyllenborg,TE,Wyoming Cowboys,172,172,0,76.09,76.09,0.0,0.0,0.0,0.1,0.0,prior (up 0.10)
Caleb Douglas,WR,Texas Tech Red Raiders,215,215,0,71.82,71.87,0.05,0.0,0.0,0.15,0.04,prior (up 0.15)
Scooby Williams,LB,Texas A&M Aggies,221,221,0,71.3,71.32,0.02,0.0,0.0,0.3,0.0,prior (up 0.30)
Jalen Huskey,S,Maryland Terrapins,222,222,0,71.26,71.28,0.02,0.0,0.0,0.3,0.0,prior (up 0.30)
Xavian Sorey Jr.,LB,Arkansas Razorbacks,232,232,0,69.63,69.57,-0.06,0.0,0.0,-0.16,-0.04,prior (down 0.16)
Jack Pyburn,EDGE,LSU Tigers,241,241,0,69.07,69.06,-0.01,0.0,0.0,-0.02,-0.01,prior (down 0.02)
Behren Morton,QB,Texas Tech Red Raiders,242,242,0,68.91,68.91,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Aaron Anderson,WR,LSU Tigers,243,243,0,68.93,68.76,-0.17,0.0,0.0,-1.23,-0.08,prior (down 1.23)
Joe Fagnano,QB,Connecticut Huskies,244,244,0,68.68,68.66,-0.02,0.0,0.0,-0.02,-0.02,prior (down 0.02)
Cameron Ball,DT,Arkansas Razorbacks,247,247,0,68.35,68.34,-0.01,0.0,0.0,-0.15,0.0,prior (down 0.15)
Dillon Wade,IOL,Auburn Tigers,248,248,0,68.21,68.21,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ahmaad Moses,S,SMU Mustangs,249,249,0,68.17,68.19,0.02,0.0,0.0,0.02,0.02,prior (up 0.02)
Rahsul Faison,RB,South Carolina Gamecocks,250,250,0,68.35,68.37,0.02,0.0,0.0,0.02,0.02,prior (up 0.02)
Brandon Cleveland,DT,North Carolina State Wolfpack,251,251,0,67.59,67.59,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Adam Randall,RB,Clemson Tigers,252,252,0,67.37,67.37,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
CJ Donaldson,RB,Ohio State Buckeyes,253,253,0,67.17,67.15,-0.02,0.0,0.0,-0.02,-0.02,guardrail_relief (down 0.02)
Gary Smith III,DT,UCLA Bruins,254,254,0,66.57,66.57,0.0,0.0,0.0,-0.04,0.0,prior (down 0.04)
Bauer Sharp,TE,LSU Tigers,255,255,0,66.42,66.41,-0.01,0.0,0.0,-0.26,0.0,prior (down 0.26)
Avery Smith,CB,Toledo Rockets,257,257,0,65.67,65.67,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Colbie Young,WR,Georgia Bulldogs,259,259,0,65.23,65.24,0.01,0.0,0.0,0.15,0.0,prior (up 0.15)
Garrett DiGiorgio,IOL,UCLA Bruins,260,260,0,65.06,65.06,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Harrison Wallace III,WR,Mississippi Rebels,261,261,0,63.85,63.87,0.02,0.0,0.0,0.01,0.02,guardrail_relief (up 0.02)
Barion Brown,WR,LSU,262,262,0,64.25,64.23,-0.02,0.0,0.0,-0.25,0.0,prior (down 0.25)
Caullin Lacy,WR,Louisville Cardinals,263,263,0,63.24,63.27,0.03,0.0,0.0,0.3,0.0,prior (up 0.30)
Jackie Marshall,EDGE,Baylor Bears,264,264,0,62.3,62.31,0.01,0.0,0.0,0.02,0.01,prior (up 0.02)
Jeremiyah Love,RB,Notre Dame,4,5,-1,93.86,93.86,0.0,0.0,0.0,-0.02,0.0,prior (down 0.02)
Jake Golday,LB,Cincinnati Bearcats,44,45,-1,85.1,85.1,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Caleb Tiernan,OT,Northwestern Wildcats,47,48,-1,84.68,84.64,-0.04,0.0,0.0,-0.1,-0.03,prior (down 0.10)
Keionte Scott,CB,Miami (FL) Hurricanes,51,52,-1,84.37,84.37,0.0,0.0,0.0,-0.01,0.0,prior (down 0.01)
Chase Bisontis,IOL,Texas A&M,53,54,-1,83.47,83.49,0.02,0.0,0.0,0.03,0.01,prior (up 0.03)
Elijah Sarratt,WR,Indiana Hoosiers,66,67,-1,82.35,82.31,-0.04,0.0,0.0,-0.09,-0.03,prior (down 0.09)
Malik Muhammad,CB,Texas,77,78,-1,80.17,80.17,0.0,0.0,0.0,-0.24,0.01,prior (down 0.24)
Michael Taaffe,S,Texas Longhorns,124,125,-1,78.57,78.57,0.0,0.0,0.0,-0.04,0.0,prior (down 0.04)
Will Lee III,CB,Texas A&M Aggies,128,129,-1,78.29,78.29,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Zakee Wheatley,S,Penn State Nittany Lions,130,131,-1,78.24,78.22,-0.02,0.0,0.0,-0.03,-0.01,prior (down 0.03)
Thaddeus Dixon,CB,North Carolina Tar Heels,131,132,-1,78.17,78.17,0.0,0.0,0.0,-0.16,0.1,prior (down 0.16)
Davison Igbinosun,CB,Ohio State,133,134,-1,78.17,78.17,0.0,0.0,0.0,-0.18,0.02,prior (down 0.18)
Kamari Ramsey,S,USC Trojans,164,165,-1,76.7,76.65,-0.05,0.0,0.0,-0.23,-0.03,prior (down 0.23)
Quintayvious Hutchins,EDGE,Boston College Eagles,183,184,-1,75.02,74.94,-0.08,0.0,0.0,-0.28,-0.06,prior (down 0.28)
Max Llewellyn,EDGE,Iowa Hawkeyes,189,190,-1,74.44,74.37,-0.07,0.0,0.0,-0.2,-0.06,prior (down 0.20)
Owen Heinecke,LB,Oklahoma Sooners,194,195,-1,74.03,74.07,0.04,0.0,0.0,0.1,0.02,prior (up 0.10)
Vincent Anthony Jr.,EDGE,Duke Blue Devils,204,205,-1,72.73,72.88,0.15,0.0,0.0,1.8,0.01,prior (up 1.80)
Josh Cameron,WR,Baylor Bears,205,206,-1,72.44,72.47,0.03,0.0,0.0,0.06,0.02,prior (up 0.06)
Eric Gentry,LB,USC Trojans,206,207,-1,72.63,72.67,0.04,0.0,0.0,0.1,0.02,prior (up 0.10)
Chase Roberts,WR,BYU Cougars,208,209,-1,72.65,72.7,0.05,0.0,0.0,0.21,0.04,prior (up 0.21)
Logan Fano,EDGE,Utah Utes,209,210,-1,72.44,72.47,0.03,0.0,0.0,0.4,0.0,prior (up 0.40)
