player_name,position,school,prev_rank,curr_rank,rank_delta_prev_minus_curr,prev_grade,curr_grade,grade_delta,athletic_delta,production_delta,prior_delta,guardrail_relief_delta,top_driver
Michael Briscoe,WR,Cal Poly,133,129,4,76.96,77.38,0.42,0.77,0.0,0.0,0.0,athletic (up 0.77)
Treyvhon Saunders,WR,Colgate,134,130,4,76.96,77.38,0.42,0.77,0.0,0.0,0.0,athletic (up 0.77)
Dontay Corleone,DT,Cincinnati Bearcats,137,133,4,76.88,77.3,0.42,0.8,0.0,0.0,0.0,athletic (up 0.80)
Julian Neal,CB,Arkansas Razorbacks,145,141,4,76.62,77.08,0.46,1.02,0.0,0.0,0.0,athletic (up 1.02)
Kade Pieper,IOL,Iowa,152,148,4,76.56,77.02,0.46,1.06,0.0,0.0,0.0,athletic (up 1.06)
Tyreak Chappell,CB,South Carolina,182,178,4,75.73,76.19,0.46,1.02,0.0,0.0,0.0,athletic (up 1.02)
Thaddeus Dixon,CB,North Carolina Tar Heels,215,211,4,74.85,75.31,0.46,1.02,0.0,0.0,0.0,athletic (up 1.02)
Tanner Miller,IOL,Michigan,243,239,4,73.7,74.17,0.47,1.12,0.0,0.0,0.0,athletic (up 1.12)
Keylan Rutledge,IOL,Georgia Tech Yellow Jackets,244,240,4,73.68,74.15,0.47,1.06,0.0,0.0,0.0,athletic (up 1.06)
Miller Moss,QB,Louisville,357,353,4,69.32,69.89,0.57,1.68,0.0,0.0,0.0,athletic (up 1.68)
RJ Maryland,TE,SMU,417,413,4,65.4,65.92,0.52,1.37,0.0,0.0,0.0,athletic (up 1.37)
Nyck Harbor,WR,South Carolina,21,18,3,81.22,81.63,0.41,0.77,0.0,0.0,0.0,athletic (up 0.77)
Spencer Fano,OT,Utah,39,36,3,80.13,80.65,0.52,1.39,0.0,0.0,0.0,athletic (up 1.39)
Keith Abney II,CB,Arizona State Sun Devils,54,51,3,79.25,79.71,0.46,1.02,0.0,0.0,0.0,athletic (up 1.02)
Eli Stowers,TE,Vanderbilt,96,93,3,77.86,78.38,0.52,1.47,0.0,0.0,0.0,athletic (up 1.47)
Elijah Sarratt,WR,Indiana Hoosiers,98,95,3,77.79,78.21,0.42,0.77,0.0,0.0,0.0,athletic (up 0.77)
Taurean York,LB,Texas A&M Aggies,100,97,3,77.78,78.18,0.4,0.66,0.0,0.0,0.0,athletic (up 0.66)
Domonique Orange,DT,Iowa State Cyclones,109,106,3,77.56,77.98,0.42,0.8,0.0,0.0,0.0,athletic (up 0.80)
Langston Jones,OT,Lehigh,114,111,3,77.39,77.77,0.38,0.53,0.0,0.0,0.0,athletic (up 0.53)
A'Mauri Washington,DT,Oregon,116,113,3,77.31,77.73,0.42,0.8,0.0,0.0,0.0,athletic (up 0.80)
Genesis Smith,S,Arizona Wildcats,128,125,3,77.0,77.43,0.43,0.87,0.0,0.0,0.0,athletic (up 0.87)
Aamil Wagner,OT,Notre Dame,159,156,3,76.36,76.85,0.49,1.2,0.0,0.0,0.0,athletic (up 1.20)
Popo Aumavae,LB,Oregon,166,163,3,76.17,76.62,0.45,0.97,0.0,0.0,0.0,athletic (up 0.97)
Chandler Rivers,CB,Duke,173,170,3,75.98,76.53,0.55,1.63,0.0,0.0,0.0,athletic (up 1.63)
Samari Matthews,CB,Texas A&M,179,176,3,75.81,76.24,0.43,0.89,0.0,0.0,0.0,athletic (up 0.89)
Cayden Green,IOL,Missouri,186,183,3,75.58,76.04,0.46,1.06,0.0,0.0,0.0,athletic (up 1.06)
Ashton Stamps,CB,LSU,200,197,3,75.23,75.79,0.56,1.7,0.0,0.0,0.0,athletic (up 1.70)
Max Klare,TE,Purdue,203,200,3,75.14,75.65,0.51,1.37,0.0,0.0,0.0,athletic (up 1.37)
Jake Slaughter,IOL,Florida,209,206,3,75.02,75.45,0.43,0.82,0.0,0.0,0.0,athletic (up 0.82)
Garrett Nussmeier,QB,LSU,225,222,3,74.44,74.98,0.54,1.52,0.0,0.0,0.0,athletic (up 1.52)
Isaiah Sategna,WR,Arkansas,236,233,3,73.95,74.48,0.53,1.5,0.0,0.0,0.0,athletic (up 1.50)
Oscar Cardenas,TE,UTSA,248,245,3,73.55,74.07,0.52,1.37,0.0,0.0,0.0,athletic (up 1.37)
Hezekiah Masses,CB,California Golden Bears,270,267,3,72.78,73.24,0.46,1.02,0.0,0.0,0.0,athletic (up 1.02)
Kage Casey,OT,Boise State,271,268,3,72.76,73.23,0.47,1.15,0.0,0.0,0.0,athletic (up 1.15)
Raion Strader,CB,Auburn Tigers,283,280,3,72.43,72.89,0.46,1.02,0.0,0.0,0.0,athletic (up 1.02)
Holden Staes,TE,Tennessee,291,288,3,72.06,72.57,0.51,1.31,0.0,0.0,0.0,athletic (up 1.31)
Jeff Caldwell,WR,Cincinnati Bearcats,313,310,3,70.9,71.32,0.42,0.77,0.0,0.0,0.0,athletic (up 0.77)
Mason Randolph,IOL,Boise State Broncos,340,337,3,70.02,70.49,0.47,1.06,0.0,0.0,0.0,athletic (up 1.06)
Jaren Kump,IOL,Utah Utes,350,347,3,69.6,70.07,0.47,1.06,0.0,0.0,0.0,athletic (up 1.06)
Kobe Baynes,IOL,Kansas Jayhawks,396,393,3,66.83,67.3,0.47,1.06,0.0,0.0,0.0,athletic (up 1.06)
Caleb Downs,S,Ohio State,7,5,2,82.33,82.77,0.44,0.87,0.0,0.0,0.0,athletic (up 0.87)
Christen Miller,DT,Georgia Bulldogs,24,22,2,81.09,81.52,0.43,0.8,0.0,0.0,0.0,athletic (up 0.80)
Jordyn Tyson,WR,Arizona State,26,24,2,80.97,81.41,0.44,0.91,0.0,0.0,0.0,athletic (up 0.91)
Eugene Asante,LB,Auburn,36,34,2,80.22,80.75,0.53,1.47,0.0,0.0,0.0,athletic (up 1.47)
T.J. Parker,EDGE,Clemson,48,46,2,79.52,79.9,0.38,0.55,0.0,0.0,0.0,athletic (up 0.55)
Kaimon Rucker,EDGE,North Carolina,61,59,2,79.12,79.55,0.43,0.8,0.0,0.0,0.0,athletic (up 0.80)
DJ McKinney,CB,Colorado,63,61,2,79.05,79.47,0.42,0.75,0.0,0.0,0.0,athletic (up 0.75)
Justin Flowe,LB,Arizona,66,64,2,78.88,79.36,0.48,1.14,0.0,0.0,0.0,athletic (up 1.14)
CJ Daniels,WR,Miami (FL) Hurricanes,71,69,2,78.72,79.14,0.42,0.77,0.0,0.0,0.0,athletic (up 0.77)
Seth McGowan,RB,Kentucky Wildcats,83,81,2,78.3,78.72,0.42,0.8,0.0,0.0,0.0,athletic (up 0.80)
David Oke,DT,Arkansas Razorbacks,84,82,2,78.29,78.71,0.42,0.8,0.0,0.0,0.0,athletic (up 0.80)
Jadarian Price,RB,Notre Dame Fighting Irish,88,86,2,78.1,78.52,0.42,0.8,0.0,0.0,0.0,athletic (up 0.80)
Deion Burks,WR,Oklahoma Sooners,91,89,2,78.06,78.48,0.42,0.77,0.0,0.0,0.0,athletic (up 0.77)
Malachi Fields,WR,Notre Dame Fighting Irish,92,90,2,78.06,78.48,0.42,0.77,0.0,0.0,0.0,athletic (up 0.77)
Makhi Hughes,RB,Oregon,94,92,2,78.02,78.42,0.4,0.67,0.0,0.0,0.0,athletic (up 0.67)
Matayo Uiagalelei,EDGE,Oregon,112,110,2,77.48,77.84,0.36,0.4,0.0,0.0,0.0,athletic (up 0.40)
Mateen Ibirogba,DT,Wake Forest,117,115,2,77.27,77.69,0.42,0.8,0.0,0.0,0.0,athletic (up 0.80)
Beau Stephens,IOL,Iowa Hawkeyes,142,140,2,76.67,77.13,0.46,1.06,0.0,0.0,0.0,athletic (up 1.06)
Aiden Fisher,LB,Indiana Hoosiers,154,152,2,76.52,76.92,0.4,0.66,0.0,0.0,0.0,athletic (up 0.66)
Martavius French,LB,Tennessee,160,158,2,76.32,76.79,0.47,1.06,0.0,0.0,0.0,athletic (up 1.06)
Shedrick Shropshire,LB,TCU,161,159,2,76.29,76.76,0.47,1.08,0.0,0.0,0.0,athletic (up 1.08)
Ted Hurst,WR,Georgia State Panthers,164,162,2,76.22,76.63,0.41,0.77,0.0,0.0,0.0,athletic (up 0.77)
Tysheem Johnson,LB,Oregon,170,168,2,76.03,76.55,0.52,1.44,0.0,0.0,0.0,athletic (up 1.44)
Bear Alexander,DT,Oregon,175,173,2,75.94,76.36,0.42,0.8,0.0,0.0,0.0,athletic (up 0.80)
Ricardo Jones Jr.,CB,Purdue,177,175,2,75.86,76.3,0.44,0.89,0.0,0.0,0.0,athletic (up 0.89)
Toriano Pride Jr.,CB,Missouri,183,181,2,75.68,76.09,0.41,0.75,0.0,0.0,0.0,athletic (up 0.75)
Jadon Canady,CB,Oregon Ducks,198,196,2,75.35,75.81,0.46,1.02,0.0,0.0,0.0,athletic (up 1.02)
Iapani Laloulu,IOL,Oregon,201,199,2,75.22,75.68,0.46,1.06,0.0,0.0,0.0,athletic (up 1.06)
Treyveon McGee,CB,Georgia,206,204,2,75.05,75.6,0.55,1.63,0.0,0.0,0.0,athletic (up 1.63)
Suntarine Perkins,LB,Ole Miss,210,208,2,74.99,75.39,0.4,0.66,0.0,0.0,0.0,athletic (up 0.66)
Jamel Johnson,S,TCU,218,216,2,74.73,75.17,0.44,0.87,0.0,0.0,0.0,athletic (up 0.87)
Gunner Stockton,QB,Georgia,219,217,2,74.67,75.15,0.48,1.17,0.0,0.0,0.0,athletic (up 1.17)
Charles Demmings,CB,Stephen F. Austin,251,249,2,73.5,73.96,0.46,1.02,0.0,0.0,0.0,athletic (up 1.02)
Red Murdock,LB,Buffalo,252,250,2,73.49,73.89,0.4,0.66,0.0,0.0,0.0,athletic (up 0.66)
J. Michael Sturdivant,WR,Florida Gators,253,251,2,73.46,73.88,0.42,0.77,0.0,0.0,0.0,athletic (up 0.77)
Peyton Bowen,S,Oklahoma Sooners,260,258,2,73.31,73.74,0.43,0.87,0.0,0.0,0.0,athletic (up 0.87)
Demond Claiborne,RB,Wake Forest,273,271,2,72.68,73.16,0.48,1.15,0.0,0.0,0.0,athletic (up 1.15)
Alex Harkey,IOL,Oregon,274,272,2,72.66,73.13,0.47,1.06,0.0,0.0,0.0,athletic (up 1.06)
Chase Roberts,WR,BYU Cougars,281,279,2,72.47,72.89,0.42,0.77,0.0,0.0,0.0,athletic (up 0.77)
Robert Spears-Jennings,S,Oklahoma Sooners,292,290,2,72.05,72.48,0.43,0.87,0.0,0.0,0.0,athletic (up 0.87)
Kaelon Black,RB,Indiana Hoosiers,294,292,2,71.94,72.37,0.43,0.8,0.0,0.0,0.0,athletic (up 0.80)
Nikai Martinez,S,Michigan State Spartans,314,312,2,70.88,71.32,0.44,0.87,0.0,0.0,0.0,athletic (up 0.87)
Anez Cooper,IOL,Miami,337,335,2,70.06,70.52,0.46,1.06,0.0,0.0,0.0,athletic (up 1.06)
Treydan Stukes,CB,Arizona Wildcats,338,336,2,70.04,70.5,0.46,1.02,0.0,0.0,0.0,athletic (up 1.02)
Zavion Thomas,WR,LSU Tigers,360,358,2,69.2,69.62,0.42,0.77,0.0,0.0,0.0,athletic (up 0.77)
Deven Eastern,DT,Minnesota Golden Gophers,391,389,2,66.96,67.38,0.42,0.8,0.0,0.0,0.0,athletic (up 0.80)
Jerry Wilson,CB,Florida State Seminoles,425,423,2,65.01,65.47,0.46,1.02,0.0,0.0,0.0,athletic (up 1.02)
Dillon Wade,IOL,Auburn Tigers,426,424,2,65.0,65.46,0.46,1.06,0.0,0.0,0.0,athletic (up 1.06)
Keionte Scott,CB,Miami (FL) Hurricanes,11,10,1,81.76,82.22,0.46,1.02,0.0,0.0,0.0,athletic (up 1.02)
C.J. Allen,LB,Georgia,15,14,1,81.55,81.99,0.44,0.97,0.0,0.0,0.0,athletic (up 0.97)
Makai Lemon,WR,USC Trojans,16,15,1,81.42,81.84,0.42,0.77,0.0,0.0,0.0,athletic (up 0.77)
Zion Young,EDGE,Missouri Tigers,18,17,1,81.28,81.64,0.36,0.4,0.0,0.0,0.0,athletic (up 0.40)
Monroe Freeling,OT,Georgia,29,28,1,80.85,81.23,0.38,0.53,0.0,0.0,0.0,athletic (up 0.53)
Blake Miller,OT,Clemson Tigers,49,48,1,79.51,79.89,0.38,0.53,0.0,0.0,0.0,athletic (up 0.53)
Josiah Trotter,LB,Missouri Tigers,51,50,1,79.33,79.73,0.4,0.66,0.0,0.0,0.0,athletic (up 0.66)
Jack Endries,TE,Texas Longhorns,55,54,1,79.24,79.64,0.4,0.61,0.0,0.0,0.0,athletic (up 0.61)
Chris Johnson,CB,San Diego State Aztecs,67,66,1,78.87,79.32,0.45,1.02,0.0,0.0,0.0,athletic (up 1.02)
D'Angelo Ponds,CB,Indiana Hoosiers,68,67,1,78.85,79.31,0.46,1.02,0.0,0.0,0.0,athletic (up 1.02)
Derrick Moore,EDGE,Michigan,69,68,1,78.84,79.16,0.32,0.15,0.0,0.0,0.0,athletic (up 0.15)
Jermayne Lole,DT,Louisville,72,71,1,78.64,79.03,0.39,0.64,0.0,0.0,0.0,athletic (up 0.64)
Gabriel Brownlow-Dindy,DT,South Carolina,95,94,1,77.9,78.29,0.39,0.64,0.0,0.0,0.0,athletic (up 0.64)
Gennings Dunker,OT,Iowa Hawkeyes,99,98,1,77.79,78.17,0.38,0.53,0.0,0.0,0.0,athletic (up 0.53)
Joshua Josephs,EDGE,Tennessee Volunteers,115,114,1,77.33,77.69,0.36,0.4,0.0,0.0,0.0,athletic (up 0.40)
Justin Joly,TE,North Carolina State Wolfpack,123,122,1,77.1,77.49,0.39,0.61,0.0,0.0,0.0,athletic (up 0.61)
Drew Shelton,OT,Penn State Nittany Lions,125,124,1,77.08,77.46,0.38,0.53,0.0,0.0,0.0,athletic (up 0.53)
Sam Roush,TE,Stanford Cardinal,127,126,1,77.02,77.41,0.39,0.61,0.0,0.0,0.0,athletic (up 0.61)
Raesjon Davis,LB,USC,156,155,1,76.44,76.88,0.44,0.91,0.0,0.0,0.0,athletic (up 0.91)
Austin Barber,OT,Florida,162,161,1,76.25,76.63,0.38,0.58,0.0,0.0,0.0,athletic (up 0.58)
Eric McAlister,WR,TCU Horned Frogs,185,184,1,75.61,76.03,0.42,0.77,0.0,0.0,0.0,athletic (up 0.77)
Earnest Greene III,OT,Georgia,196,195,1,75.39,75.84,0.45,1.01,0.0,0.0,0.0,athletic (up 1.01)
Tyre West,DT,Indiana,202,201,1,75.18,75.63,0.45,0.97,0.0,0.0,0.0,athletic (up 0.97)
Trinidad Chambliss,QB,Mississippi Rebels,213,212,1,74.91,75.28,0.37,0.46,0.0,0.0,0.0,athletic (up 0.46)
Germie Bernard,WR,Alabama,216,215,1,74.81,75.21,0.4,0.65,0.0,0.0,0.0,athletic (up 0.65)
DJ Campbell,IOL,Texas Longhorns,221,220,1,74.56,75.02,0.46,1.06,0.0,0.0,0.0,athletic (up 1.06)
Jermaine Mathews Jr.,CB,Ohio State Buckeyes,222,221,1,74.56,75.01,0.45,1.02,0.0,0.0,0.0,athletic (up 1.02)
Jager Burton,IOL,Kentucky Wildcats,224,223,1,74.45,74.92,0.47,1.06,0.0,0.0,0.0,athletic (up 1.06)
Isaiah Paul,LB,Baylor,226,225,1,74.44,74.88,0.44,0.93,0.0,0.0,0.0,athletic (up 0.93)
Kamari Ramsey,S,USC Trojans,227,226,1,74.41,74.84,0.43,0.87,0.0,0.0,0.0,athletic (up 0.87)
Johntay Cook,WR,Texas,230,229,1,74.24,74.75,0.51,1.33,0.0,0.0,0.0,athletic (up 1.33)
Zxavian Harris,DT,Mississippi Rebels,232,231,1,74.11,74.54,0.43,0.8,0.0,0.0,0.0,athletic (up 0.80)
Jaydn Ott,RB,Oklahoma,239,238,1,73.81,74.22,0.41,0.74,0.0,0.0,0.0,athletic (up 0.74)
Pat Coogan,IOL,Indiana Hoosiers,247,246,1,73.59,74.05,0.46,1.06,0.0,0.0,0.0,athletic (up 1.06)
Aaron Anderson,WR,LSU Tigers,254,253,1,73.45,73.87,0.42,0.77,0.0,0.0,0.0,athletic (up 0.77)
AJ Harris,CB,Penn State,258,257,1,73.32,73.78,0.46,1.02,0.0,0.0,0.0,athletic (up 1.02)
Cole Wisniewski,S,Texas Tech Red Raiders,262,261,1,73.15,73.58,0.43,0.87,0.0,0.0,0.0,athletic (up 0.87)
Elijah Pritchett,OT,Nebraska Cornhuskers,263,262,1,73.11,73.49,0.38,0.53,0.0,0.0,0.0,athletic (up 0.53)
Rohan Jones,TE,Arkansas Razorbacks,264,263,1,73.08,73.48,0.4,0.61,0.0,0.0,0.0,athletic (up 0.61)
Dae'Quan Wright,TE,Mississippi Rebels,276,275,1,72.64,73.03,0.39,0.61,0.0,0.0,0.0,athletic (up 0.61)
John Michael Gyllenborg,TE,Wyoming Cowboys,277,276,1,72.64,73.03,0.39,0.61,0.0,0.0,0.0,athletic (up 0.61)
Carter Smith,IOL,Indiana,278,277,1,72.56,73.02,0.46,1.06,0.0,0.0,0.0,athletic (up 1.06)
Michael Wortham,WR,Montana,282,281,1,72.45,72.87,0.42,0.77,0.0,0.0,0.0,athletic (up 0.77)
Brenen Thompson,WR,Mississippi State Bulldogs,286,285,1,72.25,72.67,0.42,0.77,0.0,0.0,0.0,athletic (up 0.77)
Robert Henry Jr.,RB,UTSA Roadrunners,299,298,1,71.76,72.18,0.42,0.8,0.0,0.0,0.0,athletic (up 0.80)
Logan Jones,IOL,Iowa Hawkeyes,305,304,1,71.41,71.88,0.47,1.06,0.0,0.0,0.0,athletic (up 1.06)
Fa'alili Fa'amoe,OT,Wake Forest Demon Deacons,312,311,1,70.94,71.32,0.38,0.53,0.0,0.0,0.0,athletic (up 0.53)
Gunner Maldonado,S,Kansas State Wildcats,318,317,1,70.8,71.24,0.44,0.87,0.0,0.0,0.0,athletic (up 0.87)
Anthony Smith,WR,East Carolina Pirates,323,322,1,70.64,71.06,0.42,0.77,0.0,0.0,0.0,athletic (up 0.77)
Nadame Tucker,EDGE,Western Michigan Broncos,324,323,1,70.61,71.02,0.41,0.4,0.0,0.0,0.05,athletic (up 0.40)
Devon Marshall,CB,North Carolina State Wolfpack,327,326,1,70.5,70.96,0.46,1.02,0.0,0.0,0.0,athletic (up 1.02)
DaShawn Jones,CB,Alabama Crimson Tide,331,330,1,70.25,70.71,0.46,1.02,0.0,0.0,0.0,athletic (up 1.02)
Devonta Smith,CB,Notre Dame Fighting Irish,335,334,1,70.13,70.59,0.46,1.02,0.0,0.0,0.0,athletic (up 1.02)
Lewis Bond,WR,Boston College Eagles,339,338,1,70.02,70.44,0.42,0.77,0.0,0.0,0.0,athletic (up 0.77)
Logan Diggs,RB,Mississippi Rebels,342,341,1,69.92,70.34,0.42,0.8,0.0,0.0,0.0,athletic (up 0.80)
Rayshaun Benny,DT,Michigan Wolverines,351,350,1,69.59,70.02,0.43,0.8,0.0,0.0,0.0,athletic (up 0.80)
Daniel King,IOL,North Carolina Tar Heels,352,351,1,69.56,70.02,0.46,1.06,0.0,0.0,0.0,athletic (up 1.06)
TJ Hall,CB,Iowa Hawkeyes,370,369,1,68.65,69.11,0.46,1.02,0.0,0.0,0.0,athletic (up 1.02)
Landon Robinson,DT,Navy Midshipmen,372,371,1,68.33,68.75,0.42,0.8,0.0,0.0,0.0,athletic (up 0.80)
Jeadyn Lukus,CB,Clemson Tigers,379,378,1,67.86,68.32,0.46,1.02,0.0,0.0,0.0,athletic (up 1.02)
Josh Moten,CB,Southern Miss Golden Eagles,383,382,1,67.54,68.0,0.46,1.02,0.0,0.0,0.0,athletic (up 1.02)
Micah Morris,IOL,Georgia Bulldogs,385,384,1,67.47,67.93,0.46,1.06,0.0,0.0,0.0,athletic (up 1.06)
Desmond Reid,RB,Pittsburgh Panthers,387,386,1,67.43,67.86,0.43,0.8,0.0,0.0,0.0,athletic (up 0.80)
Damonic Williams,DT,Oklahoma Sooners,392,391,1,66.93,67.35,0.42,0.8,0.0,0.0,0.0,athletic (up 0.80)
DQ Smith,S,South Carolina Gamecocks,402,401,1,66.44,66.87,0.43,0.87,0.0,0.0,0.0,athletic (up 0.87)
Colbie Young,WR,Georgia Bulldogs,405,404,1,66.13,66.55,0.42,0.77,0.0,0.0,0.0,athletic (up 0.77)
Jalen Walthall,WR,Incarnate Word,406,405,1,66.11,66.53,0.42,0.77,0.0,0.0,0.0,athletic (up 0.77)
DJ Harvey,CB,USC Trojans,408,407,1,66.03,66.49,0.46,1.02,0.0,0.0,0.0,athletic (up 1.02)
Jaylon Guilbeau,CB,Texas Longhorns,411,410,1,65.7,66.16,0.46,1.02,0.0,0.0,0.0,athletic (up 1.02)
Miles Kitselman,TE,Tennessee Volunteers,418,417,1,65.38,65.78,0.4,0.61,0.0,0.0,0.0,athletic (up 0.61)
Caden Barnett,IOL,Wyoming Cowboys,421,420,1,65.23,65.69,0.46,1.06,0.0,0.0,0.0,athletic (up 1.06)
Lake McRee,TE,USC Trojans,430,429,1,64.76,65.15,0.39,0.61,0.0,0.0,0.0,athletic (up 0.61)
Ethan Onianwa,IOL,Ohio State Buckeyes,433,432,1,64.63,65.09,0.46,1.06,0.0,0.0,0.0,athletic (up 1.06)
Joshua Braun,IOL,Kentucky Wildcats,438,437,1,64.26,64.73,0.47,1.06,0.0,0.0,0.0,athletic (up 1.06)
Josh Thompson,IOL,LSU Tigers,450,449,1,63.56,64.03,0.47,1.06,0.0,0.0,0.0,athletic (up 1.06)
Jack Velling,TE,Michigan State Spartans,456,455,1,63.07,63.47,0.4,0.61,0.0,0.0,0.0,athletic (up 0.61)
Cashius Howell,EDGE,Texas A&M Aggies,1,1,0,83.76,84.01,0.25,0.13,0.0,0.0,0.0,athletic (up 0.13)
Jeremiyah Love,RB,Notre Dame,2,2,0,83.18,83.59,0.41,0.71,0.0,0.0,0.0,athletic (up 0.71)
R Mason Thomas,EDGE,Oklahoma,3,3,0,82.78,83.03,0.25,0.12,0.0,0.0,0.0,athletic (up 0.12)
Francis Mauigoa,OT,Miami (FL) Hurricanes,4,4,0,82.59,82.97,0.38,0.53,0.0,0.0,0.0,athletic (up 0.53)
Mansoor Delane,CB,LSU Tigers,8,8,0,82.07,82.53,0.46,1.02,0.0,0.0,0.0,athletic (up 1.02)
Carnell Tate,WR,Ohio State,9,9,0,81.98,82.38,0.4,0.65,0.0,0.0,0.0,athletic (up 0.65)
Emmanuel McNeil-Warren,S,Toledo Rockets,12,12,0,81.7,82.14,0.44,0.87,0.0,0.0,0.0,athletic (up 0.87)
Dillon Thieneman,S,Oregon,13,13,0,81.66,82.08,0.42,0.76,0.0,0.0,0.0,athletic (up 0.76)
Denzel Boston,WR,Washington,20,20,0,81.24,81.54,0.3,0.04,0.0,0.0,0.0,athletic (up 0.04)
Kayden McDonald,DT,Ohio State Buckeyes,27,27,0,80.9,81.32,0.42,0.8,0.0,0.0,0.0,athletic (up 0.80)
Caleb Banks,DT,Florida Gators,30,30,0,80.81,81.06,0.25,0.12,0.0,0.0,0.0,athletic (up 0.12)
Emmanuel Pregnon,IOL,Oregon Ducks,31,31,0,80.53,80.99,0.46,1.06,0.0,0.0,0.0,athletic (up 1.06)
Caleb Lomu,OT,Utah,32,32,0,80.44,80.9,0.46,1.08,0.0,0.0,0.0,athletic (up 1.08)
Peter Woods,DT,Clemson,33,33,0,80.4,80.78,0.38,0.5,0.0,0.0,0.0,athletic (up 0.50)
Colton Hood,CB,Tennessee Volunteers,35,35,0,80.23,80.68,0.45,1.02,0.0,0.0,0.0,athletic (up 1.02)
A.J. Haulcy,S,LSU Tigers,40,40,0,80.12,80.55,0.43,0.87,0.0,0.0,0.0,athletic (up 0.87)
Rueben Bain Jr.,EDGE,Miami (FL) Hurricanes,42,42,0,80.01,80.4,0.39,0.4,0.0,0.0,0.04,athletic (up 0.40)
Daylen Everette,CB,Georgia,43,43,0,79.96,80.34,0.38,0.52,0.0,0.0,0.0,athletic (up 0.52)
Brandon Cisse,CB,South Carolina Gamecocks,44,44,0,79.84,80.29,0.45,1.02,0.0,0.0,0.0,athletic (up 1.02)
Lee Hunter,DT,Texas Tech Red Raiders,45,45,0,79.82,80.24,0.42,0.8,0.0,0.0,0.0,athletic (up 0.80)
Jermod McCoy,CB,Tennessee,56,56,0,79.23,79.6,0.37,0.46,0.0,0.0,0.0,athletic (up 0.46)
Gabe Jacas,EDGE,Illinois Fighting Illini,60,60,0,79.12,79.48,0.36,0.4,0.0,0.0,0.0,athletic (up 0.40)
Nicholas Singleton,RB,Penn State,62,62,0,79.09,79.41,0.32,0.12,0.0,0.0,0.0,athletic (up 0.12)
