player_name,position,school,prev_rank,curr_rank,rank_delta_prev_minus_curr,prev_grade,curr_grade,grade_delta,athletic_delta,production_delta,prior_delta,guardrail_relief_delta,top_driver
Scooby Williams,LB,Texas A&M Aggies,329,300,29,73.03,74.16,1.13,0.0,0.05,0.0,0.0,production (up 0.05)
Eli Raridon,TE,Notre Dame,83,55,28,78.87,79.4,0.53,0.0,0.0,0.0,0.0,athletic (up 0.00)
Desmond Reid,RB,Pittsburgh Panthers,243,215,28,75.45,75.84,0.39,0.0,0.0,0.0,0.0,athletic (up 0.00)
Peyton Bowen,S,Oklahoma Sooners,310,282,28,73.73,74.58,0.85,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ja'Keem Jackson,CB,Florida,204,177,27,76.3,76.85,0.55,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jeremiah Wilson,CB,Florida State,226,199,27,75.91,76.39,0.48,0.0,0.0,0.0,0.0,athletic (up 0.00)
Mason Reiger,EDGE,Wisconsin Badgers,282,255,27,74.3,75.09,0.79,0.0,-0.01,0.0,-0.16,guardrail_relief (down 0.16)
Lorenzo Styles Jr.,CB,Ohio State,68,42,26,79.39,80.21,0.82,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jadon Canady,CB,Oregon Ducks,130,104,26,77.73,78.17,0.44,0.0,0.0,0.0,-0.11,guardrail_relief (down 0.11)
Jeremiah Alexander,EDGE,Alabama,171,145,26,76.99,77.35,0.36,0.0,0.0,0.0,0.0,athletic (up 0.00)
Isaiah Nwokobia,S,SMU Mustangs,214,188,26,76.09,76.48,0.39,0.0,0.0,0.0,0.0,athletic (up 0.00)
Lander Barton,LB,Utah Utes,279,253,26,74.33,75.19,0.86,0.0,0.31,0.0,0.0,production (up 0.31)
Eric Gentry,LB,USC Trojans,320,294,26,73.35,74.32,0.97,0.0,0.17,0.0,0.0,production (up 0.17)
Landon Robinson,DT,Navy Midshipmen,331,305,26,72.92,74.02,1.1,0.0,0.05,0.0,0.0,production (up 0.05)
Hank Beatty,WR,Illinois Fighting Illini,337,311,26,72.74,73.84,1.1,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ryan Baer,OT,Pittsburgh Panthers,351,325,26,72.36,73.51,1.15,0.0,0.0,0.0,0.0,athletic (up 0.00)
Cole Brevard,DT,Texas Longhorns,135,110,25,77.59,78.0,0.41,0.0,0.15,0.0,0.0,production (up 0.15)
Dakaari Nelson,S,Penn State,144,119,25,77.37,77.81,0.44,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jalon Kilgore,S,South Carolina,152,127,25,77.33,77.41,0.08,0.0,0.0,0.0,0.0,athletic (up 0.00)
Kobe Baynes,IOL,Kansas Jayhawks,181,156,25,76.73,77.04,0.31,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ricardo Jones Jr.,CB,Purdue,205,180,25,76.28,76.77,0.49,0.0,0.0,0.0,0.0,athletic (up 0.00)
Earnest Greene III,OT,Georgia,218,193,25,76.04,76.28,0.24,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jermaine Mathews Jr.,CB,Ohio State Buckeyes,255,230,25,74.99,75.43,0.44,0.0,0.0,0.0,0.0,athletic (up 0.00)
Nic Anderson,WR,Oklahoma,258,233,25,74.89,75.59,0.7,0.0,0.0,0.0,0.0,athletic (up 0.00)
Patrick Payton,EDGE,LSU,267,242,25,74.72,75.34,0.62,0.0,0.2,0.0,0.0,production (up 0.20)
Jalen Catalon,S,Missouri Tigers,287,262,25,74.22,74.96,0.74,0.0,0.0,0.0,0.0,athletic (up 0.00)
Tre Smith,EDGE,Arizona Wildcats,359,334,25,72.21,73.36,1.15,0.0,0.04,0.0,0.0,production (up 0.04)
Ahmaad Moses,S,SMU Mustangs,365,340,25,72.03,73.12,1.09,0.0,0.0,0.0,0.0,athletic (up 0.00)
Darris Smith,EDGE,LSU,157,133,24,77.24,77.58,0.34,0.0,0.0,0.0,0.0,athletic (up 0.00)
DJ Campbell,IOL,Texas Longhorns,164,140,24,77.14,77.22,0.08,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jaeden Roberts,IOL,Alabama,188,164,24,76.64,76.9,0.26,0.0,0.0,0.0,0.0,athletic (up 0.00)
Samari Matthews,CB,Texas A&M,207,183,24,76.22,76.72,0.5,0.0,0.0,0.0,0.0,athletic (up 0.00)
Cyrus Allen,WR,Cincinnati Bearcats,208,184,24,76.2,76.53,0.33,0.0,0.0,0.0,0.0,athletic (up 0.00)
Treyveon McGee,CB,Georgia,237,213,24,75.58,76.11,0.53,0.0,0.0,0.0,0.0,athletic (up 0.00)
Carsen Ryan,TE,BYU Cougars,328,304,24,73.04,74.05,1.01,0.0,0.0,0.0,0.0,athletic (up 0.00)
Mo Westmoreland,EDGE,Tulane Green Wave,360,336,24,72.19,73.34,1.15,0.0,0.05,0.0,0.0,production (up 0.05)
DeMonte Capehart,DT,Clemson Tigers,108,85,23,78.29,78.64,0.35,0.0,0.17,0.0,-0.18,guardrail_relief (down 0.18)
CJ Mims,EDGE,West Virginia,140,117,23,77.5,77.85,0.35,0.0,0.0,0.0,0.0,athletic (up 0.00)
Tyreak Chappell,CB,South Carolina,209,186,23,76.17,76.69,0.52,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jaydn Ott,RB,Oklahoma,229,206,23,75.84,76.04,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ashton Stamps,CB,LSU,231,208,23,75.77,76.24,0.47,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jaden Dugger,LB,Louisiana Ragin' Cajuns,352,329,23,72.32,73.45,1.13,0.0,0.29,0.0,0.0,production (up 0.29)
Wesley Bissainthe,LB,Miami (FL) Hurricanes,358,335,23,72.23,73.35,1.12,0.0,0.26,0.0,0.0,production (up 0.26)
Jalen Stroman,S,Notre Dame Fighting Irish,74,52,22,79.3,79.52,0.22,0.0,0.0,0.0,0.0,athletic (up 0.00)
Brady Latham,IOL,Arkansas,79,57,22,79.04,79.47,0.43,0.0,0.0,0.0,0.0,athletic (up 0.00)
Tre Williams,DT,Clemson,134,112,22,77.65,78.04,0.39,0.0,0.0,0.0,0.0,athletic (up 0.00)
Keyshawn James-Newby,EDGE,New Mexico Lobos,308,286,22,73.8,74.5,0.7,0.0,-0.11,0.0,-0.25,guardrail_relief (down 0.25)
Elijah Pritchett,OT,Nebraska Cornhuskers,313,291,22,73.67,74.42,0.75,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dean Miller,EDGE,Kansas Jayhawks,375,353,22,71.64,72.77,1.13,0.0,0.19,0.0,0.0,production (up 0.19)
Dae'Quan Wright,TE,Mississippi Rebels,249,228,21,75.26,75.51,0.25,0.0,0.0,0.0,0.0,athletic (up 0.00)
J. Michael Sturdivant,WR,Florida Gators,268,247,21,74.72,75.29,0.57,0.0,0.0,0.0,0.0,athletic (up 0.00)
Oscar Cardenas,TE,UTSA,298,277,21,74.03,74.85,0.82,0.0,0.0,0.0,0.0,athletic (up 0.00)
Lewis Bond,WR,Boston College Eagles,306,285,21,73.82,74.51,0.69,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jack Pyburn,EDGE,LSU Tigers,369,348,21,71.78,72.9,1.12,0.0,0.14,0.0,0.0,production (up 0.14)
De'Zhaun Stribling,WR,Mississippi Rebels,73,53,20,79.32,79.42,0.1,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jager Burton,IOL,Kentucky Wildcats,111,91,20,78.22,78.49,0.27,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ar'maj Reed-Adams,IOL,Texas A&M,127,107,20,77.81,78.08,0.27,0.0,0.0,0.0,0.0,athletic (up 0.00)
Johntay Cook,WR,Texas,269,249,20,74.72,75.43,0.71,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ben Bell,EDGE,Virginia Tech Hokies,346,326,20,72.48,73.49,1.01,0.0,0.19,0.0,0.0,production (up 0.19)
RJ Maryland,TE,SMU,366,346,20,71.95,72.95,1.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
David Oke,DT,Arkansas Razorbacks,90,71,19,78.68,78.96,0.28,0.0,0.19,0.0,0.0,production (up 0.19)
Trey Moore,LB,Texas Longhorns,114,95,19,78.16,78.35,0.19,0.0,0.25,0.0,0.0,production (up 0.25)
Le'Veon Moss,RB,Texas A&M,179,160,19,76.8,76.99,0.19,0.0,0.0,0.0,0.0,athletic (up 0.00)
Devonta Smith,CB,Notre Dame Fighting Irish,275,256,19,74.47,75.04,0.57,0.0,0.0,0.0,0.0,athletic (up 0.00)
Keeshawn Silver,DT,USC,292,273,19,74.1,74.74,0.64,0.0,0.0,0.0,0.0,athletic (up 0.00)
Rahsul Faison,RB,South Carolina Gamecocks,299,280,19,73.99,74.62,0.63,0.0,0.0,0.0,0.0,athletic (up 0.00)
Domata Peko Jr.,DT,UCLA,120,102,18,78.03,78.42,0.39,0.0,0.0,0.0,0.0,athletic (up 0.00)
Addison Nichols,IOL,Arkansas,160,142,18,77.19,77.39,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Bryce Lovett,IOL,NC State,161,143,18,77.17,77.39,0.22,0.0,0.0,0.0,0.0,athletic (up 0.00)
Timothy McKay,IOL,NC State,166,148,18,77.08,77.28,0.2,0.0,0.0,0.0,0.0,athletic (up 0.00)
Joe Crocker Jr.,IOL,Auburn,173,155,18,76.97,77.23,0.26,0.0,0.0,0.0,0.0,athletic (up 0.00)
Arlis Boardingham,TE,Florida,285,267,18,74.26,75.08,0.82,0.0,0.0,0.0,0.0,athletic (up 0.00)
Trebor Pena,WR,Penn State Nittany Lions,327,309,18,73.1,73.89,0.79,0.0,0.0,0.0,0.0,athletic (up 0.00)
Tyre West,DT,Indiana,116,99,17,78.11,78.44,0.33,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jeff Caldwell,WR,Cincinnati Bearcats,132,115,17,77.67,77.67,0.0,0.0,0.0,0.0,-0.61,guardrail_relief (down 0.61)
Tacario Davis,CB,Washington,137,120,17,77.54,77.56,0.02,0.0,0.0,0.0,0.0,athletic (up 0.00)
Zane Durant,DT,Penn State,163,146,17,77.14,77.14,0.0,0.0,0.29,0.0,-0.67,guardrail_relief (down 0.67)
Jalyn Phillips,S,Georgia,222,205,17,75.94,76.24,0.3,0.0,0.0,0.0,0.0,athletic (up 0.00)
Holden Staes,TE,Tennessee,300,283,17,73.99,74.77,0.78,0.0,0.0,0.0,0.0,athletic (up 0.00)
Caden Barnett,IOL,Wyoming Cowboys,374,357,17,71.71,72.62,0.91,0.0,0.0,0.0,0.0,athletic (up 0.00)
Aamil Wagner,OT,Notre Dame,77,61,16,79.13,79.26,0.13,0.0,0.0,0.0,0.0,athletic (up 0.00)
Eric McAlister,WR,TCU Horned Frogs,106,90,16,78.33,78.51,0.18,0.0,0.0,0.0,0.0,athletic (up 0.00)
Gabriel Brownlow-Dindy,DT,South Carolina,109,93,16,78.28,78.59,0.31,0.0,0.0,0.0,0.0,athletic (up 0.00)
Terion Stewart,RB,Virginia Tech Hokies,297,281,16,74.03,74.58,0.55,0.0,0.0,0.0,0.0,athletic (up 0.00)
Ceyair Wright,CB,Nebraska Cornhuskers,314,298,16,73.64,74.19,0.55,0.0,0.0,0.0,0.0,athletic (up 0.00)
Chip Trayanum,RB,Toledo Rockets,340,324,16,72.65,73.55,0.9,0.0,0.0,0.0,0.0,athletic (up 0.00)
Micah Pettus,OT,Florida State Seminoles,353,337,16,72.31,73.33,1.02,0.0,0.0,0.0,0.0,athletic (up 0.00)
Riley Mahlman,OT,Wisconsin Badgers,367,351,16,71.94,72.8,0.86,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jimmori Robinson,EDGE,West Virginia Mountaineers,385,369,16,71.3,72.38,1.08,0.0,0.0,0.0,0.0,athletic (up 0.00)
Mason Randolph,IOL,Boise State Broncos,399,383,16,70.77,71.85,1.08,0.0,0.0,0.0,0.0,athletic (up 0.00)
Austin Barber,OT,Florida,64,49,15,79.41,79.6,0.19,0.0,0.0,0.0,0.0,athletic (up 0.00)
Aiden Fisher,LB,Indiana Hoosiers,78,63,15,79.06,79.24,0.18,0.0,0.22,0.0,0.0,production (up 0.22)
Harold Perkins Jr.,LB,LSU,87,72,15,78.79,78.9,0.11,0.0,0.32,0.0,0.0,production (up 0.32)
Malik Muhammad,CB,Texas,133,118,15,77.66,77.65,-0.01,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dane Key,WR,Georgia,283,268,15,74.29,74.83,0.54,0.0,0.0,0.0,0.0,athletic (up 0.00)
Tristan Leigh,OT,Clemson Tigers,394,379,15,71.03,72.08,1.05,0.0,0.0,0.0,0.0,athletic (up 0.00)
Amari Jackson,CB,Boston College Eagles,405,390,15,70.7,71.73,1.03,0.0,0.0,0.0,0.0,athletic (up 0.00)
Devonte Ross,WR,Penn State Nittany Lions,408,393,15,70.63,71.69,1.06,0.0,0.0,0.0,0.0,athletic (up 0.00)
Devin Mockobee,RB,Purdue Boilermakers,410,395,15,70.6,71.68,1.08,0.0,0.0,0.0,0.0,athletic (up 0.00)
Brian Parker II,OT,Duke Blue Devils,35,21,14,81.32,81.35,0.03,0.0,0.0,0.0,0.0,athletic (up 0.00)
Thaddeus Dixon,CB,North Carolina Tar Heels,95,81,14,78.54,78.68,0.14,0.0,0.0,0.0,0.0,athletic (up 0.00)
DJ Harvey,CB,USC Trojans,303,289,14,73.98,74.48,0.5,0.0,0.0,0.0,0.0,athletic (up 0.00)
Noah Thomas,WR,Georgia Bulldogs,311,297,14,73.72,74.2,0.48,0.0,0.0,0.0,0.0,athletic (up 0.00)
Tyreek Chappell,CB,Texas A&M Aggies,335,321,14,72.86,73.56,0.7,0.0,0.0,0.0,0.0,athletic (up 0.00)
Connor Tollison,IOL,Missouri,363,349,14,72.15,72.82,0.67,0.0,0.0,0.0,0.0,athletic (up 0.00)
Daniel Harris,CB,Georgia Bulldogs,372,358,14,71.73,72.59,0.86,0.0,0.0,0.0,0.0,athletic (up 0.00)
Austin Brown,S,Wisconsin Badgers,377,363,14,71.51,72.47,0.96,0.0,0.0,0.0,0.0,athletic (up 0.00)
Luke Petitbon,IOL,Florida State Seminoles,378,364,14,71.47,72.46,0.99,0.0,0.0,0.0,0.0,athletic (up 0.00)
Anthony Smith,WR,East Carolina Pirates,392,378,14,71.05,72.13,1.08,0.0,0.0,0.0,0.0,athletic (up 0.00)
CJ Donaldson,RB,Ohio State Buckeyes,395,381,14,70.9,71.98,1.08,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jaylon Guilbeau,CB,Texas Longhorns,403,389,14,70.73,71.75,1.02,0.0,0.0,0.0,0.0,athletic (up 0.00)
J.C. Davis,OT,Illinois Fighting Illini,59,46,13,79.62,79.69,0.07,0.0,0.0,0.0,0.0,athletic (up 0.00)
Malachi Lawrence,EDGE,UCF Knights,118,105,13,78.09,78.09,0.0,0.0,0.03,0.0,-0.07,guardrail_relief (down 0.07)
Tanner Koziol,TE,Houston,119,106,13,78.09,78.09,0.0,0.0,0.0,0.0,-0.79,guardrail_relief (down 0.79)
Taylen Green,QB,Arkansas Razorbacks,220,207,13,76.04,76.04,0.0,0.0,0.0,0.0,-0.95,guardrail_relief (down 0.95)
Zavion Thomas,WR,LSU Tigers,252,239,13,75.05,75.38,0.33,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dallen Bentley,TE,Utah Utes,264,251,13,74.75,75.21,0.46,0.0,0.0,0.0,0.0,athletic (up 0.00)
Robert Spears-Jennings,S,Oklahoma Sooners,270,257,13,74.71,75.02,0.31,0.0,0.0,0.0,0.0,athletic (up 0.00)
Isaiah Sategna,WR,Arkansas,276,263,13,74.45,75.15,0.7,0.0,0.0,0.0,0.0,athletic (up 0.00)
Raion Strader,CB,Auburn Tigers,333,320,13,72.88,73.58,0.7,0.0,0.0,0.0,0.0,athletic (up 0.00)
Athan Kaliakmanis,QB,Rutgers Scarlet Knights,345,332,13,72.49,73.37,0.88,0.0,0.0,0.0,0.0,athletic (up 0.00)
Bryce Foster,IOL,Kansas,354,341,13,72.3,73.09,0.79,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dean Connors,RB,Houston Cougars,379,366,13,71.45,72.44,0.99,0.0,0.0,0.0,0.0,athletic (up 0.00)
Damonic Williams,DT,Oklahoma Sooners,384,371,13,71.31,72.32,1.01,0.0,0.0,0.0,0.0,athletic (up 0.00)
Stephen Hall,CB,Missouri Tigers,401,388,13,70.74,71.75,1.01,0.0,0.0,0.0,0.0,athletic (up 0.00)
Daniel King,IOL,North Carolina Tar Heels,420,407,13,70.31,71.36,1.05,0.0,0.0,0.0,0.0,athletic (up 0.00)
Michael Taaffe,S,Texas Longhorns,57,45,12,79.74,79.83,0.09,0.0,0.0,0.0,0.0,athletic (up 0.00)
Nicholas Singleton,RB,Penn State,70,58,12,79.34,79.32,-0.02,0.0,0.0,0.0,0.0,athletic (up 0.00)
Albert Regis,DT,Texas A&M Aggies,91,79,12,78.66,78.73,0.07,0.0,0.14,0.0,0.0,production (up 0.14)
Domani Jackson,CB,Alabama,304,292,12,73.97,74.38,0.41,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jeadyn Lukus,CB,Clemson Tigers,325,313,12,73.16,73.8,0.64,0.0,0.0,0.0,0.0,athletic (up 0.00)
Diego Pavia,QB,Vanderbilt Commodores,357,345,12,72.27,72.96,0.69,0.0,0.0,0.0,0.0,athletic (up 0.00)
Davion Carter,IOL,Texas Tech Red Raiders,380,368,12,71.44,72.4,0.96,0.0,0.0,0.0,0.0,athletic (up 0.00)
DQ Smith,S,South Carolina Gamecocks,382,370,12,71.32,72.36,1.04,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jeff Persi,OT,Pittsburgh Panthers,386,374,12,71.27,72.27,1.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Gunner Maldonado,S,Kansas State Wildcats,387,375,12,71.22,72.25,1.03,0.0,0.0,0.0,0.0,athletic (up 0.00)
Mel Brown,RB,Connecticut Huskies,389,377,12,71.16,72.2,1.04,0.0,0.0,0.0,0.0,athletic (up 0.00)
DaShawn Jones,CB,Alabama Crimson Tide,404,392,12,70.7,71.72,1.02,0.0,0.0,0.0,0.0,athletic (up 0.00)
Tanner Arkin,TE,Illinois Fighting Illini,423,411,12,70.24,71.27,1.03,0.0,0.0,0.0,0.0,athletic (up 0.00)
Izavion Miller,IOL,Auburn Tigers,424,412,12,70.23,71.26,1.03,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jermayne Lole,DT,Louisville,80,69,11,79.02,79.18,0.16,0.0,0.0,0.0,0.0,athletic (up 0.00)
Xavier Nwankpa,S,Iowa,238,227,11,75.57,75.57,0.0,0.0,0.0,0.0,-0.99,guardrail_relief (down 0.99)
Tommy Castellanos,QB,Florida State Seminoles,334,323,11,72.86,73.55,0.69,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jerry Wilson,CB,Florida State Seminoles,344,333,11,72.53,73.36,0.83,0.0,0.0,0.0,0.0,athletic (up 0.00)
Joe Fagnano,QB,Connecticut Huskies,373,362,11,71.71,72.5,0.79,0.0,0.0,0.0,0.0,athletic (up 0.00)
Nikai Martinez,S,Michigan State Spartans,383,372,11,71.31,72.31,1.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Logan Diggs,RB,Mississippi Rebels,417,406,11,70.33,71.37,1.04,0.0,0.0,0.0,0.0,athletic (up 0.00)
Donavon Greene,WR,Virginia Tech Hokies,419,408,11,70.31,71.33,1.02,0.0,0.0,0.0,0.0,athletic (up 0.00)
Josh Thompson,IOL,LSU Tigers,421,410,11,70.28,71.3,1.02,0.0,0.0,0.0,0.0,athletic (up 0.00)
Chase Bisontis,IOL,Texas A&M,60,50,10,79.58,79.6,0.02,0.0,0.0,0.0,0.0,athletic (up 0.00)
Sam Roush,TE,Stanford Cardinal,88,78,10,78.79,78.79,0.0,0.0,0.0,0.0,0.0,athletic (up 0.00)
Clev Lubin,EDGE,Louisville,233,223,10,75.7,75.68,-0.02,0.0,0.0,0.0,0.0,athletic (up 0.00)
Owen Heinecke,LB,Oklahoma Sooners,286,276,10,74.23,74.68,0.45,0.0,0.09,0.0,0.0,production (up 0.09)
Jake Retzlaff,QB,Tulane Green Wave,371,361,10,71.74,72.5,0.76,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jaren Kump,IOL,Utah Utes,415,405,10,70.36,71.4,1.04,0.0,0.0,0.0,0.0,athletic (up 0.00)
Cameron Ball,DT,Arkansas Razorbacks,425,415,10,70.19,71.1,0.91,0.0,0.17,0.0,0.0,production (up 0.17)
Eugene Asante,LB,Auburn,39,30,9,80.76,80.93,0.17,0.0,0.0,0.0,0.0,athletic (up 0.00)
Zachariah Branch,WR,Georgia,47,38,9,80.14,80.32,0.18,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jake Slaughter,IOL,Florida,101,92,9,78.37,78.46,0.09,0.0,0.0,0.0,0.0,athletic (up 0.00)
Xavier Chaplin,OT,Auburn,117,108,9,78.1,78.26,0.16,0.0,0.0,0.0,0.0,athletic (up 0.00)
Quintayvious Hutchins,EDGE,Boston College Eagles,250,241,9,75.11,75.35,0.24,0.0,0.21,0.0,0.0,production (up 0.21)
Isaiah Paul,LB,Baylor,259,250,9,74.88,75.34,0.46,0.0,0.0,0.0,0.0,athletic (up 0.00)
Diego Pounds,OT,Mississippi Rebels,407,398,9,70.63,71.62,0.99,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dillon Wade,IOL,Auburn Tigers,413,404,9,70.4,71.45,1.05,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jeremiah Franklin,TE,Boston College Eagles,418,409,9,70.31,71.32,1.01,0.0,0.0,0.0,0.0,athletic (up 0.00)
Mikail Kamara,EDGE,Indiana Hoosiers,37,29,8,80.92,80.95,0.03,0.0,0.16,0.0,0.0,production (up 0.16)
Ja'Kobi Lane,WR,USC,55,47,8,79.95,79.76,-0.19,0.0,0.0,0.0,0.0,athletic (up 0.00)
Dasan McCullough,LB,Oklahoma,67,59,8,79.39,79.48,0.09,0.0,0.0,0.0,0.0,athletic (up 0.00)
Gennings Dunker,OT,Iowa Hawkeyes,122,114,8,78.0,77.87,-0.13,0.0,0.0,0.0,0.0,athletic (up 0.00)
Robert Henry Jr.,RB,UTSA Roadrunners,296,288,8,74.05,74.48,0.43,0.0,0.0,0.0,0.0,athletic (up 0.00)
Jalon Daniels,QB,Kansas Jayhawks,307,299,8,73.8,74.18,0.38,0.0,0.0,0.0,0.0,athletic (up 0.00)
Seydou Traore,TE,Mississippi State Bulldogs,347,339,8,72.45,73.15,0.7,0.0,0.0,0.0,0.0,athletic (up 0.00)
Tomas Rimac,IOL,Virginia Tech Hokies,390,382,8,71.13,71.97,0.84,0.0,0.0,0.0,0.0,athletic (up 0.00)
Mark Gronowski,QB,Iowa Hawkeyes,426,418,8,70.01,71.0,0.99,0.0,0.0,0.0,0.0,athletic (up 0.00)
Al-Jay Henderson,RB,Buffalo Bulls,428,420,8,69.87,70.88,1.01,0.0,0.0,0.0,0.0,athletic (up 0.00)
